CYCLE	CMDPOS0	CMDPOS1
980	0	0
981	0	0
982	0	0
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	0	0
992	0	0
993	0	0
994	0	0
995	0	0
996	0	0
997	0	0
998	0	0
999	0	0
1000	0	0
1001	0	0
1002	0	0
1003	0	0
1004	0	0
1005	0	0
1006	0	0
1007	0	0
1008	0	0
1009	0	0
1010	0	0
1011	0	0
1012	0	0
1013	0	0
1014	0	0
1015	0	0
1016	1	0
1017	1	0
1018	1	0
1019	1	0
1020	1	0
1021	1	0
1022	1	0
1023	1	0
1024	1	0
1025	1	0
1026	1	0
1027	1	0
1028	1	0
1029	1	0
1030	1	0
1031	1	0
1032	2	0
1033	2	0
1034	2	0
1035	2	0
1036	2	0
1037	2	0
1038	2	0
1039	2	0
1040	2	0
1041	2	0
1042	2	0
1043	3	0
1044	3	0
1045	3	0
1046	3	0
1047	3	0
1048	3	0
1049	3	0
1050	3	0
1051	3	0
1052	3	0
1053	4	0
1054	4	0
1055	4	0
1056	4	0
1057	4	0
1058	4	0
1059	4	0
1060	4	0
1061	5	0
1062	5	0
1063	5	0
1064	5	0
1065	5	0
1066	5	0
1067	5	0
1068	6	0
1069	6	0
1070	6	0
1071	6	0
1072	6	0
1073	6	0
1074	7	0
1075	7	0
1076	7	0
1077	7	0
1078	7	0
1079	7	0
1080	8	0
1081	8	0
1082	8	0
1083	8	0
1084	8	0
1085	8	0
1086	9	0
1087	9	0
1088	9	0
1089	9	0
1090	9	0
1091	10	0
1092	10	0
1093	10	0
1094	10	0
1095	10	0
1096	11	0
1097	11	0
1098	11	0
1099	11	0
1100	11	0
1101	12	0
1102	12	0
1103	12	0
1104	12	0
1105	13	0
1106	13	0
1107	13	0
1108	13	0
1109	13	0
1110	14	0
1111	14	0
1112	14	0
1113	14	0
1114	15	0
1115	15	0
1116	15	0
1117	15	0
1118	16	0
1119	16	0
1120	16	0
1121	16	0
1122	17	0
1123	17	0
1124	17	0
1125	17	0
1126	18	0
1127	18	0
1128	18	0
1129	18	0
1130	19	0
1131	19	0
1132	19	0
1133	20	0
1134	20	0
1135	20	0
1136	20	0
1137	21	0
1138	21	0
1139	21	0
1140	22	0
1141	22	0
1142	22	0
1143	22	0
1144	23	0
1145	23	0
1146	23	0
1147	23	0
1148	24	0
1149	24	0
1150	24	0
1151	24	0
1152	25	0
1153	25	0
1154	25	0
1155	25	0
1156	26	0
1157	26	0
1158	26	0
1159	26	0
1160	27	0
1161	27	0
1162	27	0
1163	27	0
1164	27	0
1165	28	0
1166	28	0
1167	28	0
1168	28	0
1169	29	0
1170	29	0
1171	29	0
1172	29	0
1173	29	0
1174	30	0
1175	30	0
1176	30	0
1177	30	0
1178	30	0
1179	31	0
1180	31	0
1181	31	0
1182	31	0
1183	31	0
1184	32	0
1185	32	0
1186	32	0
1187	32	0
1188	32	0
1189	32	0
1190	33	0
1191	33	0
1192	33	0
1193	33	0
1194	33	0
1195	33	0
1196	34	0
1197	34	0
1198	34	0
1199	34	0
1200	34	0
1201	34	0
1202	35	0
1203	35	0
1204	35	0
1205	35	0
1206	35	0
1207	35	0
1208	35	0
1209	36	0
1210	36	0
1211	36	0
1212	36	0
1213	36	0
1214	36	0
1215	36	0
1216	36	0
1217	37	0
1218	37	0
1219	37	0
1220	37	0
1221	37	0
1222	37	0
1223	37	0
1224	37	0
1225	37	0
1226	38	0
1227	38	0
1228	38	0
1229	38	0
1230	38	0
1231	38	0
1232	38	0
1233	38	0
1234	38	0
1235	38	0
1236	38	0
1237	38	0
1238	39	0
1239	39	0
1240	39	0
1241	39	0
1242	39	0
1243	39	0
1244	39	0
1245	39	0
1246	39	0
1247	39	0
1248	39	0
1249	39	0
1250	39	0
1251	39	0
1252	39	0
1253	39	0
1254	40	0
1255	40	0
1256	40	0
1257	40	0
1258	40	0
1259	40	0
1260	40	0
1261	40	0
1262	40	0
1263	40	0
1264	40	0
1265	40	0
1266	40	0
1267	40	0
1268	40	0
1269	40	0
1270	40	0
1271	40	0
1272	40	0
1273	40	0
1274	40	0
1275	40	0
1276	40	0
1277	40	0
1278	40	0
1279	40	0
1280	40	0
1281	40	0
1282	40	0
1283	40	0
1284	40	0
1285	40	0
1286	40	0
1287	40	0
1288	40	0
1289	40	0
1290	40	0
1291	40	0
1292	40	0
1293	40	0
1294	40	0
1295	40	0
1296	40	0
1297	40	0
1298	40	0
1299	40	0
1300	40	0
1301	40	0
1302	40	0
1303	40	0
1304	40	0
1305	40	0
1306	40	0
1307	40	0
1308	40	0
1309	40	0
1310	40	0
1311	40	0
1312	40	0
1313	40	0
1314	40	0
1315	40	0
1316	40	0
1317	40	0
1318	40	0
1319	40	0
1320	40	0
1321	40	0
1322	40	0
1323	40	0
1324	40	0
1325	40	0
1326	40	0
1327	40	0
1328	40	0
1329	40	0
1330	40	0
1331	40	0
1332	40	0
1333	40	0
1334	40	0
1335	40	0
1336	40	0
1337	40	0
1338	40	0
1339	40	0
1340	40	0
1341	40	0
1342	40	0
