CYCLE	CMDPOS0	CMDPOS1
925	0	0
926	0	0
927	0	0
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	1	0
958	1	0
959	1	0
960	1	0
961	1	0
962	1	0
963	1	0
964	1	0
965	1	0
966	1	0
967	1	0
968	1	0
969	1	0
970	1	0
971	1	0
972	1	0
973	2	0
974	2	0
975	2	0
976	2	0
977	2	0
978	2	0
979	2	0
980	2	0
981	2	0
982	2	0
983	2	0
984	3	0
985	3	0
986	3	0
987	3	0
988	3	0
989	3	0
990	3	0
991	3	0
992	3	0
993	3	0
994	4	0
995	4	0
996	4	0
997	4	0
998	4	0
999	4	0
1000	4	0
1001	4	0
1002	5	0
1003	5	0
1004	5	0
1005	5	0
1006	5	0
1007	5	0
1008	5	0
1009	6	0
1010	6	0
1011	6	0
1012	6	0
1013	6	0
1014	6	0
1015	7	0
1016	7	0
1017	7	0
1018	7	0
1019	7	0
1020	7	0
1021	8	0
1022	8	0
1023	8	0
1024	8	0
1025	8	0
1026	8	0
1027	9	0
1028	9	0
1029	9	0
1030	9	0
1031	9	0
1032	10	0
1033	10	0
1034	10	0
1035	10	0
1036	10	0
1037	11	0
1038	11	0
1039	11	0
1040	11	0
1041	11	0
1042	12	0
1043	12	0
1044	12	0
1045	12	0
1046	13	0
1047	13	0
1048	13	0
1049	13	0
1050	13	0
1051	14	0
1052	14	0
1053	14	0
1054	14	0
1055	15	0
1056	15	0
1057	15	0
1058	15	0
1059	16	0
1060	16	0
1061	16	0
1062	16	0
1063	17	0
1064	17	0
1065	17	0
1066	17	0
1067	18	0
1068	18	0
1069	18	0
1070	18	0
1071	19	0
1072	19	0
1073	19	0
1074	20	0
1075	20	0
1076	20	0
1077	20	0
1078	21	0
1079	21	0
1080	21	0
1081	22	0
1082	22	0
1083	22	0
1084	23	0
1085	23	0
1086	23	0
1087	23	0
1088	24	0
1089	24	0
1090	24	0
1091	25	0
1092	25	0
1093	25	0
1094	26	0
1095	26	0
1096	26	0
1097	27	0
1098	27	0
1099	27	0
1100	28	0
1101	28	0
1102	28	0
1103	29	0
1104	29	0
1105	29	0
1106	30	0
1107	30	0
1108	30	0
1109	31	0
1110	31	0
1111	31	0
1112	32	0
1113	32	0
1114	32	0
1115	33	0
1116	33	0
1117	33	0
1118	34	0
1119	34	0
1120	35	0
1121	35	0
1122	35	0
1123	36	0
1124	36	0
1125	36	0
1126	37	0
1127	37	0
1128	38	0
1129	38	0
1130	38	0
1131	39	0
1132	39	0
1133	40	0
1134	40	0
1135	40	0
1136	41	0
1137	41	0
1138	42	0
1139	42	0
1140	42	0
1141	43	0
1142	43	0
1143	44	0
1144	44	0
1145	45	0
1146	45	0
1147	45	0
1148	46	0
1149	46	0
1150	47	0
1151	47	0
1152	48	0
1153	48	0
1154	48	0
1155	49	0
1156	49	0
1157	50	0
1158	50	0
1159	51	0
1160	51	0
1161	52	0
1162	52	0
1163	52	0
1164	53	0
1165	53	0
1166	54	0
1167	54	0
1168	55	0
1169	55	0
1170	56	0
1171	56	0
1172	57	0
1173	57	0
1174	58	0
1175	58	0
1176	59	0
1177	59	0
1178	60	0
1179	60	0
1180	61	0
1181	61	0
1182	62	0
1183	62	0
1184	63	0
1185	63	0
1186	64	0
1187	64	0
1188	65	0
1189	65	0
1190	66	0
1191	66	0
1192	67	0
1193	67	0
1194	68	0
1195	68	0
1196	69	0
1197	69	0
1198	70	0
1199	70	0
1200	71	0
1201	71	0
1202	72	0
1203	72	0
1204	73	0
1205	73	0
1206	74	0
1207	75	0
1208	75	0
1209	76	1
1210	76	1
1211	77	1
1212	77	1
1213	78	1
1214	78	1
1215	79	1
1216	79	1
1217	80	2
1218	80	2
1219	81	2
1220	81	2
1221	82	3
1222	83	3
1223	83	3
1224	84	3
1225	84	4
1226	85	4
1227	85	4
1228	86	4
1229	86	5
1230	87	5
1231	87	5
1232	88	6
1233	88	6
1234	89	6
1235	89	7
1236	89	7
1237	90	8
1238	90	8
1239	91	8
1240	91	9
1241	92	9
1242	92	10
1243	93	10
1244	93	11
1245	93	11
1246	94	12
1247	94	12
1248	94	13
1249	95	13
1250	95	14
1251	96	14
1252	96	15
1253	96	15
1254	96	16
1255	97	16
1256	97	17
1257	97	18
1258	98	18
1259	98	19
1260	98	19
1261	98	20
1262	98	21
1263	99	21
1264	99	22
1265	99	23
1266	99	23
1267	99	24
1268	99	24
1269	100	25
1270	100	26
1271	100	26
1272	100	27
1273	100	28
1274	100	28
1275	100	29
1276	100	30
1277	100	31
1278	100	31
1279	100	32
1280	100	33
1281	100	33
1282	100	34
1283	100	35
1284	100	35
1285	100	36
1286	100	37
1287	100	37
1288	100	38
1289	100	39
1290	100	40
1291	100	40
1292	100	41
1293	100	42
1294	100	42
1295	100	43
1296	100	44
1297	100	45
1298	100	45
1299	100	46
1300	100	47
1301	100	48
1302	100	48
1303	100	49
1304	100	50
1305	100	51
1306	100	51
1307	100	52
1308	100	53
1309	100	54
1310	100	54
1311	100	55
1312	100	56
1313	100	57
1314	100	57
1315	100	58
1316	100	59
1317	100	60
1318	100	60
1319	100	61
1320	100	62
1321	100	63
1322	100	63
1323	100	64
1324	100	65
1325	100	66
1326	100	67
1327	100	67
1328	100	68
1329	100	69
1330	100	70
1331	100	70
1332	100	71
1333	100	72
1334	100	73
1335	100	74
1336	100	74
1337	100	75
1338	99	76
1339	99	77
1340	99	78
1341	99	78
1342	99	79
1343	98	80
1344	98	81
1345	98	81
1346	97	82
1347	97	83
1348	97	84
1349	96	84
1350	96	85
1351	95	86
1352	95	87
1353	95	87
1354	94	88
1355	94	89
1356	93	89
