CYCLE	CMDPOS0	CMDPOS1
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	1	0
941	1	0
942	1	0
943	1	0
944	1	0
945	1	0
946	1	0
947	1	0
948	2	0
949	2	0
950	2	0
951	2	0
952	2	0
953	3	0
954	3	0
955	3	0
956	3	0
957	4	0
958	4	0
959	4	0
960	5	0
961	5	0
962	5	0
963	5	0
964	6	0
965	6	0
966	6	0
967	7	0
968	7	0
969	8	0
970	8	0
971	8	0
972	9	0
973	9	0
974	10	0
975	10	0
976	11	0
977	11	0
978	12	0
979	12	0
980	13	0
981	13	0
982	14	0
983	14	0
984	15	0
985	15	0
986	16	0
987	16	0
988	17	0
989	17	0
990	18	0
991	19	0
992	19	0
993	20	0
994	20	0
995	21	0
996	22	0
997	22	0
998	23	0
999	24	0
1000	25	0
1001	25	0
1002	26	0
1003	27	0
1004	27	0
1005	28	0
1006	29	0
1007	30	0
1008	30	0
1009	31	0
1010	32	0
1011	33	0
1012	34	0
1013	34	0
1014	35	0
1015	36	0
1016	37	0
1017	38	0
1018	39	0
1019	40	0
1020	41	0
1021	41	0
1022	42	0
1023	43	0
1024	44	0
1025	45	0
1026	46	0
1027	47	0
1028	48	0
1029	49	0
1030	50	0
1031	51	0
1032	52	0
1033	53	0
1034	54	0
1035	55	0
1036	56	0
1037	57	0
1038	58	0
1039	59	0
1040	60	0
1041	61	0
1042	62	0
1043	63	0
1044	64	0
1045	65	0
1046	66	0
1047	67	0
1048	68	0
1049	69	0
1050	70	0
1051	71	0
1052	72	0
1053	73	0
1054	74	0
1055	75	0
1056	76	0
1057	77	0
1058	78	0
1059	79	0
1060	80	0
1061	81	0
1062	82	0
1063	83	0
1064	84	0
1065	85	0
1066	86	0
1067	87	0
1068	88	0
1069	89	0
1070	90	0
1071	91	0
1072	92	0
1073	93	0
1074	94	0
1075	95	0
1076	96	0
1077	97	0
1078	98	0
1079	99	0
1080	100	0
1081	101	0
1082	102	0
1083	103	0
1084	104	0
1085	105	0
1086	106	0
1087	107	0
1088	108	1
1089	109	1
1090	109	1
1091	110	1
1092	111	1
1093	112	1
1094	113	2
1095	114	2
1096	115	2
1097	116	2
1098	116	3
1099	117	3
1100	118	3
1101	119	4
1102	120	4
1103	121	4
1104	121	5
1105	122	5
1106	123	6
1107	124	6
1108	125	6
1109	125	7
1110	126	7
1111	127	8
1112	128	8
1113	128	9
1114	129	9
1115	130	10
1116	130	10
1117	131	11
1118	132	11
1119	133	12
1120	133	13
1121	134	13
1122	135	14
1123	135	15
1124	136	15
1125	136	16
1126	137	16
1127	138	17
1128	138	18
1129	139	18
1130	139	19
1131	140	20
1132	140	21
1133	141	21
1134	141	22
1135	142	23
1136	142	24
1137	143	24
1138	143	25
1139	144	26
1140	144	27
1141	145	28
1142	145	28
1143	145	29
1144	146	30
1145	146	31
1146	146	32
1147	147	32
1148	147	33
1149	147	34
1150	148	35
1151	148	36
1152	148	37
1153	148	38
1154	149	38
1155	149	39
1156	149	40
1157	149	41
1158	149	42
1159	149	43
1160	150	44
1161	150	45
1162	150	46
1163	150	46
1164	150	47
1165	150	48
1166	150	49
1167	150	50
1168	150	51
1169	150	52
1170	150	53
1171	150	54
1172	150	54
1173	150	55
1174	150	56
1175	150	57
1176	150	58
1177	150	58
1178	150	59
1179	150	60
1180	150	61
1181	150	62
1182	150	62
1183	150	63
1184	150	64
1185	150	65
1186	150	66
1187	150	66
1188	150	67
1189	150	68
1190	150	69
1191	150	70
1192	150	70
1193	150	71
1194	150	72
1195	150	73
1196	150	74
1197	150	74
1198	150	75
1199	150	76
1200	150	77
1201	150	78
1202	150	78
1203	150	79
1204	150	80
1205	150	81
1206	150	82
1207	150	82
1208	150	83
1209	150	84
1210	150	85
1211	150	86
1212	150	86
1213	150	87
1214	150	88
1215	150	89
1216	150	90
1217	150	90
1218	150	91
1219	150	92
1220	150	93
1221	150	94
1222	150	94
1223	150	95
1224	150	96
1225	150	97
1226	150	98
1227	150	98
1228	150	99
1229	150	100
1230	150	101
1231	150	102
1232	150	102
1233	150	103
1234	150	104
1235	150	105
1236	150	105
1237	150	106
1238	150	107
1239	149	107
1240	149	108
1241	149	109
1242	149	110
1243	149	110
1244	149	111
1245	149	112
1246	148	112
1247	148	113
1248	148	114
1249	148	114
1250	148	115
1251	148	116
1252	147	116
1253	147	117
1254	147	118
1255	147	118
1256	146	119
1257	146	119
1258	146	120
1259	145	121
1260	145	121
1261	145	122
1262	145	123
1263	144	123
1264	144	124
1265	144	124
1266	143	125
1267	143	126
1268	143	126
1269	142	127
1270	142	127
1271	141	128
1272	141	129
1273	141	129
1274	140	130
1275	140	130
1276	139	131
1277	139	131
1278	138	132
1279	138	132
1280	138	133
1281	137	134
1282	137	134
1283	136	135
1284	136	135
1285	135	136
1286	135	136
1287	134	137
1288	134	137
1289	133	137
1290	133	138
1291	132	138
1292	132	139
1293	131	139
1294	130	140
1295	130	140
1296	129	140
1297	129	141
1298	128	141
1299	128	142
1300	127	142
1301	126	142
1302	126	143
1303	125	143
1304	125	144
1305	124	144
1306	123	144
1307	123	144
1308	122	145
1309	122	145
1310	121	145
1311	120	146
1312	120	146
1313	119	146
1314	118	147
1315	118	147
1316	117	147
1317	116	147
1318	116	147
1319	115	148
1320	114	148
1321	114	148
1322	113	148
1323	112	148
1324	112	149
1325	111	149
1326	110	149
1327	110	149
1328	109	149
1329	108	149
1330	108	149
1331	107	150
1332	106	150
1333	106	150
1334	105	150
1335	104	150
1336	103	150
1337	103	150
1338	102	150
1339	101	150
1340	101	150
1341	100	150
1342	99	150
1343	99	150
1344	98	150
1345	97	150
1346	97	150
1347	96	150
1348	95	150
1349	95	150
1350	94	150
1351	94	150
1352	93	150
1353	92	150
1354	92	150
1355	91	150
1356	91	150
1357	90	150
1358	89	150
1359	89	150
1360	88	150
1361	88	150
1362	87	150
1363	86	150
1364	86	150
1365	85	150
1366	85	150
1367	84	150
1368	83	150
1369	83	150
1370	82	150
1371	82	150
1372	81	150
1373	80	150
1374	80	150
1375	79	150
1376	79	150
1377	78	150
1378	77	150
1379	77	150
1380	76	150
1381	76	150
1382	75	150
1383	74	150
1384	74	150
1385	73	150
1386	73	150
1387	72	150
1388	71	150
1389	71	150
1390	70	150
1391	70	150
1392	69	150
1393	68	150
1394	68	150
1395	67	150
1396	67	150
1397	66	150
1398	65	150
1399	65	150
1400	64	150
1401	64	150
1402	63	150
1403	62	150
1404	62	150
1405	61	150
1406	61	150
1407	60	150
1408	59	150
1409	59	150
1410	58	150
1411	58	150
1412	57	150
1413	56	150
1414	56	150
1415	55	150
1416	55	150
1417	54	150
1418	53	150
1419	53	150
1420	52	150
1421	52	150
1422	51	150
1423	50	150
1424	50	150
1425	49	150
1426	49	150
1427	48	150
1428	47	150
1429	47	150
1430	46	150
1431	46	150
1432	45	150
1433	44	150
1434	44	150
1435	43	150
1436	43	150
1437	42	150
1438	41	150
1439	41	150
1440	40	150
1441	40	150
1442	39	150
1443	38	150
1444	38	150
1445	37	150
1446	37	150
1447	36	150
1448	35	150
1449	35	150
1450	34	150
1451	34	150
1452	33	150
1453	32	150
1454	32	150
1455	31	150
1456	31	150
1457	30	150
1458	29	150
1459	29	150
1460	28	150
1461	28	150
1462	27	150
1463	26	150
1464	26	150
1465	25	150
1466	25	150
1467	24	150
1468	23	150
1469	23	150
1470	22	150
1471	22	150
1472	21	150
1473	20	150
1474	20	150
1475	19	150
1476	19	150
1477	18	150
1478	17	150
1479	17	150
1480	16	150
1481	16	150
1482	15	150
1483	14	150
1484	14	150
1485	13	150
1486	13	150
1487	12	150
1488	11	150
1489	11	150
1490	10	150
1491	10	150
1492	9	150
1493	8	150
1494	8	150
1495	7	150
1496	7	150
1497	6	150
1498	5	150
1499	5	150
1500	4	150
1501	4	150
1502	3	150
1503	2	150
1504	2	150
1505	1	150
1506	1	150
1507	0	150
1508	-1	150
1509	-1	150
1510	-2	150
1511	-2	150
1512	-3	150
1513	-4	150
1514	-4	150
1515	-5	150
1516	-6	150
1517	-6	150
1518	-7	149
1519	-8	149
1520	-9	149
1521	-9	149
1522	-10	149
1523	-11	149
1524	-11	149
1525	-12	149
1526	-13	148
1527	-13	148
1528	-14	148
1529	-15	148
1530	-15	148
1531	-16	147
1532	-17	147
1533	-17	147
1534	-18	147
1535	-19	146
1536	-19	146
1537	-20	146
1538	-21	146
1539	-21	145
1540	-22	145
1541	-22	145
1542	-23	144
1543	-24	144
1544	-24	144
1545	-25	143
1546	-26	143
1547	-26	143
1548	-27	142
1549	-27	142
1550	-28	142
1551	-28	141
1552	-29	141
1553	-30	140
1554	-30	140
1555	-31	139
1556	-31	139
1557	-32	139
1558	-32	138
1559	-33	138
1560	-33	137
1561	-34	137
1562	-34	136
1563	-35	136
1564	-35	135
1565	-36	135
1566	-36	134
1567	-37	134
1568	-37	133
1569	-38	133
1570	-38	132
1571	-39	132
1572	-39	131
1573	-40	131
1574	-40	130
1575	-40	129
1576	-41	129
1577	-41	128
1578	-42	128
1579	-42	127
1580	-42	127
1581	-43	126
1582	-43	125
1583	-43	125
1584	-44	124
1585	-44	124
1586	-44	123
1587	-45	122
1588	-45	122
1589	-45	121
1590	-46	120
1591	-46	120
1592	-46	119
1593	-46	118
1594	-47	118
1595	-47	117
1596	-47	116
1597	-47	116
1598	-48	115
1599	-48	114
1600	-48	114
1601	-48	113
1602	-48	112
1603	-49	112
1604	-49	111
1605	-49	110
1606	-49	110
1607	-49	109
1608	-49	108
1609	-49	108
1610	-50	107
1611	-50	106
1612	-50	106
1613	-50	105
1614	-50	104
1615	-50	103
1616	-50	103
1617	-50	102
1618	-50	101
1619	-50	101
1620	-50	100
1621	-50	99
1622	-50	99
1623	-50	98
1624	-50	97
1625	-50	96
1626	-50	96
1627	-50	95
1628	-50	94
1629	-50	93
1630	-50	93
1631	-50	92
1632	-50	91
1633	-50	90
1634	-50	89
1635	-50	89
1636	-50	88
1637	-50	87
1638	-50	86
1639	-50	85
1640	-50	85
1641	-50	84
1642	-50	83
1643	-50	82
1644	-50	82
1645	-50	81
1646	-50	80
1647	-50	79
1648	-50	78
1649	-50	78
1650	-50	77
1651	-50	76
1652	-50	75
1653	-50	74
1654	-50	74
1655	-50	73
1656	-50	72
1657	-50	71
1658	-50	70
1659	-50	70
1660	-50	69
1661	-50	68
1662	-50	67
1663	-50	67
1664	-50	66
1665	-50	65
1666	-50	64
1667	-50	63
1668	-50	63
1669	-50	62
1670	-50	61
1671	-50	60
1672	-50	59
1673	-50	59
1674	-50	58
1675	-50	57
1676	-50	56
1677	-50	56
1678	-50	55
1679	-50	54
1680	-50	53
1681	-50	52
1682	-50	52
1683	-50	51
1684	-50	50
1685	-50	49
1686	-50	48
1687	-50	48
1688	-50	47
1689	-50	46
1690	-50	45
1691	-50	44
1692	-50	43
1693	-49	42
1694	-49	42
1695	-49	41
1696	-49	40
1697	-49	39
1698	-49	38
1699	-48	37
1700	-48	36
1701	-48	35
1702	-48	35
1703	-47	34
1704	-47	33
1705	-47	32
1706	-46	31
1707	-46	30
1708	-46	30
1709	-45	29
1710	-45	28
1711	-44	27
1712	-44	26
1713	-44	26
1714	-43	25
1715	-43	24
1716	-42	23
1717	-42	22
1718	-41	22
1719	-41	21
1720	-40	20
1721	-40	20
1722	-39	19
1723	-39	18
1724	-38	17
1725	-37	17
1726	-37	16
1727	-36	15
1728	-36	15
