CYCLE	CMDPOS0	CMDPOS1
908	0	0
909	0	0
910	0	0
911	0	0
912	0	0
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	1
928	0	1
929	0	1
930	0	1
931	0	1
932	0	1
933	1	1
934	1	2
935	1	2
936	1	2
937	1	2
938	1	2
939	1	2
940	1	3
941	1	3
942	1	3
943	1	3
944	1	4
945	2	4
946	2	4
947	2	4
948	2	5
949	2	5
950	2	5
951	2	6
952	2	6
953	3	6
954	3	7
955	3	7
956	3	7
957	3	8
958	3	8
959	3	9
960	4	9
961	4	9
962	4	10
963	4	10
964	4	11
965	4	11
966	5	12
967	5	12
968	5	13
969	5	13
970	5	14
971	6	14
972	6	15
973	6	15
974	6	16
975	6	16
976	7	17
977	7	17
978	7	18
979	7	18
980	8	19
981	8	20
982	8	20
983	8	21
984	9	21
985	9	22
986	9	23
987	9	23
988	10	24
989	10	25
990	10	25
991	10	26
992	11	27
993	11	27
994	11	28
995	12	29
996	12	30
997	12	30
998	12	31
999	13	32
1000	13	33
1001	13	33
1002	14	34
1003	14	35
1004	14	36
1005	15	37
1006	15	38
1007	15	38
1008	16	39
1009	16	40
1010	16	41
1011	17	42
1012	17	43
1013	17	44
1014	18	44
1015	18	45
1016	19	46
1017	19	47
1018	19	48
1019	20	49
1020	20	50
1021	20	51
1022	21	52
1023	21	53
1024	21	54
1025	22	55
1026	22	56
1027	23	57
1028	23	57
1029	23	58
1030	24	59
1031	24	60
1032	24	61
1033	25	62
1034	25	63
1035	26	64
1036	26	65
1037	26	66
1038	27	67
1039	27	68
1040	27	69
1041	28	70
1042	28	70
1043	29	71
1044	29	72
1045	29	73
1046	30	74
1047	30	75
1048	30	76
1049	31	77
1050	31	78
1051	32	79
1052	32	80
1053	32	81
1054	33	82
1055	33	82
1056	33	83
1057	34	84
1058	34	85
1059	34	86
1060	35	87
1061	35	88
1062	36	89
1063	36	90
1064	36	91
1065	37	92
1066	38	92
1067	38	93
1068	39	93
1069	40	93
1070	41	93
1071	42	93
1072	43	92
1073	44	91
1074	44	90
1075	44	89
1076	45	88
1077	45	87
1078	45	86
1079	46	86
1080	46	85
1081	47	84
1082	47	83
1083	47	82
1084	48	81
1085	48	80
1086	48	79
1087	49	78
1088	49	77
1089	49	76
1090	50	75
1091	50	74
1092	51	74
1093	51	73
1094	51	72
1095	52	71
1096	52	70
1097	52	69
1098	53	68
1099	53	67
1100	54	66
1101	54	65
1102	54	64
1103	55	63
1104	55	62
1105	55	61
1106	56	61
1107	56	60
1108	57	59
1109	57	58
1110	57	57
1111	58	56
1112	58	55
1113	58	54
1114	59	53
1115	59	52
1116	59	51
1117	60	50
1118	60	49
1119	61	48
1120	61	48
1121	61	47
1122	62	46
1123	62	45
1124	62	44
1125	63	43
1126	63	42
1127	64	41
1128	64	40
1129	64	39
1130	65	38
1131	65	37
1132	65	36
1133	66	36
1134	66	35
1135	67	34
1136	67	33
1137	67	32
1138	68	31
1139	68	30
1140	68	29
1141	69	28
1142	69	27
1143	70	26
1144	70	25
1145	70	24
1146	71	23
1147	71	23
1148	71	22
1149	72	21
1150	72	20
1151	72	19
1152	73	18
1153	73	17
1154	74	16
1155	75	16
1156	75	15
1157	76	14
1158	77	14
1159	78	14
1160	79	14
1161	80	14
1162	81	14
1163	82	14
1164	83	14
1165	84	15
1166	85	15
1167	86	16
1168	86	17
1169	87	17
1170	87	18
1171	88	19
1172	88	20
1173	88	21
1174	89	22
1175	89	23
1176	90	24
1177	90	25
1178	90	26
1179	91	27
1180	91	27
1181	91	28
1182	92	29
1183	92	30
1184	92	31
1185	93	32
1186	93	33
1187	94	34
1188	94	35
1189	94	36
1190	95	37
1191	95	38
1192	95	39
1193	96	40
1194	96	40
1195	97	41
1196	97	42
1197	97	43
1198	98	44
1199	98	45
1200	98	46
1201	99	47
1202	99	48
1203	100	49
1204	100	50
1205	100	51
1206	101	52
1207	101	53
1208	101	53
1209	102	54
1210	102	55
1211	102	56
1212	103	57
1213	103	58
1214	104	59
1215	104	60
1216	104	61
1217	105	62
1218	105	63
1219	105	64
1220	106	65
1221	106	65
1222	107	66
1223	107	67
1224	107	68
1225	108	69
1226	108	70
1227	108	71
1228	109	72
1229	109	73
1230	110	74
1231	110	75
1232	111	75
1233	111	76
1234	112	77
1235	113	77
1236	114	78
1237	115	78
1238	116	79
1239	117	79
1240	118	79
1241	119	80
1242	120	80
1243	121	80
1244	121	80
1245	122	79
1246	123	79
1247	124	79
1248	125	78
1249	126	78
1250	127	77
1251	128	77
1252	129	76
1253	129	75
1254	130	75
1255	130	74
1256	131	73
1257	131	72
1258	132	71
1259	132	70
1260	132	69
1261	133	68
1262	133	67
1263	133	66
1264	134	65
1265	134	65
1266	135	64
1267	135	63
1268	135	62
1269	136	61
1270	136	60
1271	136	59
1272	137	58
1273	137	57
1274	138	56
1275	138	55
1276	138	54
1277	139	53
1278	139	53
1279	139	52
1280	140	51
1281	140	50
1282	140	49
1283	141	48
1284	141	47
1285	142	46
1286	142	45
1287	142	44
1288	143	43
1289	143	42
1290	143	41
1291	144	40
1292	144	40
1293	145	39
1294	145	38
1295	145	37
1296	146	36
1297	146	35
1298	147	34
1299	147	33
1300	148	33
1301	149	32
1302	149	31
1303	150	30
1304	151	30
1305	152	29
1306	153	29
1307	154	28
1308	154	28
1309	155	28
1310	156	27
1311	157	27
1312	158	27
1313	159	27
1314	160	27
1315	161	27
1316	162	27
1317	163	27
1318	164	28
1319	165	28
1320	166	28
1321	167	29
1322	168	29
1323	169	30
1324	170	30
1325	170	31
1326	171	32
1327	172	32
1328	172	33
1329	173	34
1330	174	35
1331	174	36
1332	175	36
1333	175	37
1334	175	38
1335	176	39
1336	176	40
1337	176	41
1338	177	42
1339	177	43
1340	178	44
1341	178	45
1342	178	46
1343	179	47
1344	179	48
1345	179	48
1346	180	49
1347	180	50
1348	181	51
1349	181	52
1350	181	53
1351	182	54
1352	182	55
1353	183	56
1354	183	57
1355	184	58
1356	184	58
1357	185	59
1358	185	60
1359	186	61
1360	187	61
1361	188	62
1362	188	62
1363	189	63
1364	190	64
1365	191	64
1366	192	64
1367	193	65
1368	194	65
1369	195	65
1370	196	66
1371	197	66
1372	198	66
1373	199	66
1374	200	66
1375	201	66
1376	202	66
1377	203	66
1378	204	66
1379	205	66
1380	206	65
1381	207	65
1382	207	65
1383	208	64
1384	209	64
1385	210	63
1386	211	63
1387	212	62
1388	213	62
1389	213	61
1390	214	60
1391	215	60
1392	215	59
1393	216	58
1394	217	57
1395	217	56
1396	218	56
1397	218	55
1398	219	54
1399	219	53
1400	219	52
1401	220	51
1402	220	50
1403	220	49
1404	221	48
1405	221	47
1406	221	46
