CYCLE	CMDPOS0	CMDPOS1
909	0	0
910	0	0
911	0	0
912	0	0
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	-0	0
921	-0	0
922	-0	0
923	-0	0
924	-0	0
925	-0	0
926	-0	0
927	-0	0
928	-0	0
929	-0	0
930	-0	0
931	-0	0
932	-0	0
933	-0	0
934	-0	0
935	-0	1
936	-0	1
937	-0	1
938	-0	1
939	-0	1
940	-0	1
941	-0	1
942	-0	1
943	-0	1
944	-0	1
945	-0	1
946	-0	1
947	-0	2
948	-0	2
949	-0	2
950	-0	2
951	-0	2
952	-0	2
953	-0	2
954	-0	2
955	-0	3
956	-0	3
957	-0	3
958	-0	3
959	-0	3
960	-0	3
961	-0	4
962	-0	4
963	-0	4
964	-0	4
965	-0	4
966	-0	4
967	-0	5
968	-0	5
969	-0	5
970	-0	5
971	-0	5
972	-0	6
973	-1	6
974	-1	6
975	-1	6
976	-1	6
977	-1	7
978	-1	7
979	-1	7
980	-1	7
981	-1	8
982	-1	8
983	-1	8
984	-1	8
985	-1	9
986	-1	9
987	-1	9
988	-1	9
989	-1	10
990	-1	10
991	-1	10
992	-1	11
993	-1	11
994	-1	11
995	-1	12
996	-1	12
997	-1	12
998	-1	12
999	-1	13
1000	-1	13
1001	-1	13
1002	-1	14
1003	-1	14
1004	-1	14
1005	-1	15
1006	-1	15
1007	-1	15
1008	-1	16
1009	-1	16
1010	-1	16
1011	-1	17
1012	-2	17
1013	-2	18
1014	-2	18
1015	-2	18
1016	-2	19
1017	-2	19
1018	-2	19
1019	-2	20
1020	-2	20
1021	-2	20
1022	-2	21
1023	-2	21
1024	-2	21
1025	-2	22
1026	-2	22
1027	-2	22
1028	-2	23
1029	-2	23
1030	-2	23
1031	-2	24
1032	-2	24
1033	-2	24
1034	-2	24
1035	-2	25
1036	-2	25
1037	-2	25
1038	-2	26
1039	-2	26
1040	-2	26
1041	-2	26
1042	-2	27
1043	-2	27
1044	-2	27
1045	-2	27
1046	-2	28
1047	-2	28
1048	-2	28
1049	-2	28
1050	-2	29
1051	-3	29
1052	-3	29
1053	-3	29
1054	-3	29
1055	-3	30
1056	-3	30
1057	-3	30
1058	-3	30
1059	-3	30
1060	-3	31
1061	-3	31
1062	-3	31
1063	-3	31
1064	-3	31
1065	-3	31
1066	-3	32
1067	-3	32
1068	-3	32
1069	-3	32
1070	-3	32
1071	-3	32
1072	-3	32
1073	-3	33
1074	-3	33
1075	-3	33
1076	-3	33
1077	-3	33
1078	-3	33
1079	-3	33
1080	-3	33
1081	-3	34
1082	-3	34
1083	-3	34
1084	-3	34
1085	-3	34
1086	-3	34
1087	-3	34
1088	-3	34
1089	-3	34
1090	-3	34
1091	-3	34
1092	-3	34
1093	-3	34
1094	-3	34
1095	-3	35
1096	-3	35
1097	-3	35
1098	-3	35
1099	-3	35
1100	-3	35
1101	-3	35
1102	-3	35
1103	-3	35
1104	-3	35
1105	-3	35
1106	-3	35
1107	-3	35
1108	-3	35
1109	-3	35
1110	-3	35
1111	-3	35
1112	-3	35
1113	-3	35
1114	-3	35
1115	-3	35
1116	-3	35
1117	-3	35
1118	-3	35
1119	-3	35
1120	-3	35
1121	-3	35
1122	-3	35
1123	-3	35
1124	-3	35
1125	-3	35
1126	-3	36
1127	-3	36
1128	-3	36
1129	-3	36
1130	-3	36
1131	-3	36
1132	-3	36
1133	-3	36
1134	-3	36
1135	-3	36
1136	-4	37
1137	-4	37
1138	-4	37
1139	-4	37
1140	-4	37
1141	-4	37
1142	-4	37
1143	-4	37
1144	-4	38
1145	-4	38
1146	-4	38
1147	-4	38
1148	-4	38
1149	-4	38
1150	-4	39
1151	-4	39
1152	-4	39
1153	-4	39
1154	-4	39
1155	-4	39
1156	-4	40
1157	-4	40
1158	-4	40
1159	-5	40
1160	-5	40
1161	-5	41
1162	-5	41
1163	-5	41
1164	-5	41
1165	-5	42
1166	-5	42
1167	-5	42
1168	-5	42
1169	-5	42
1170	-5	43
1171	-5	43
1172	-5	43
1173	-5	43
1174	-5	44
1175	-6	44
1176	-6	44
1177	-6	45
1178	-6	45
1179	-6	45
1180	-6	45
1181	-6	46
1182	-6	46
1183	-6	46
1184	-6	47
1185	-6	47
1186	-6	47
1187	-6	47
1188	-7	48
1189	-7	48
1190	-7	48
1191	-7	49
1192	-7	49
1193	-7	49
1194	-7	50
1195	-7	50
1196	-7	50
1197	-7	51
1198	-7	51
1199	-8	52
1200	-8	52
1201	-8	52
1202	-8	53
1203	-8	53
1204	-8	53
1205	-8	54
1206	-8	54
1207	-8	54
1208	-8	55
1209	-8	55
1210	-9	55
1211	-9	56
1212	-9	56
1213	-9	56
1214	-9	57
1215	-9	57
1216	-9	57
1217	-9	57
1218	-9	58
1219	-9	58
1220	-9	58
1221	-9	59
1222	-9	59
1223	-10	59
1224	-10	59
1225	-10	60
1226	-10	60
1227	-10	60
1228	-10	60
1229	-10	61
1230	-10	61
1231	-10	61
1232	-10	61
1233	-10	62
1234	-10	62
1235	-10	62
1236	-10	62
1237	-10	62
1238	-11	63
1239	-11	63
1240	-11	63
1241	-11	63
1242	-11	63
1243	-11	64
1244	-11	64
1245	-11	64
1246	-11	64
1247	-11	64
1248	-11	65
1249	-11	65
1250	-11	65
1251	-11	65
1252	-11	65
1253	-11	65
1254	-11	66
1255	-11	66
1256	-11	66
1257	-11	66
1258	-11	66
1259	-11	66
1260	-12	66
1261	-12	66
1262	-12	67
1263	-12	67
1264	-12	67
1265	-12	67
1266	-12	67
1267	-12	67
1268	-12	67
1269	-12	67
1270	-12	67
1271	-12	68
1272	-12	68
1273	-12	68
1274	-12	68
1275	-12	68
1276	-12	68
1277	-12	68
1278	-12	68
1279	-12	68
1280	-12	68
1281	-12	68
1282	-12	68
1283	-12	68
1284	-12	68
1285	-12	68
1286	-12	68
1287	-12	68
1288	-12	68
1289	-12	68
1290	-12	68
1291	-12	68
1292	-12	68
1293	-12	68
1294	-12	68
1295	-12	68
1296	-12	68
1297	-12	68
1298	-12	68
1299	-12	68
1300	-12	69
1301	-12	69
1302	-12	69
1303	-12	69
1304	-12	69
1305	-12	69
1306	-12	69
1307	-12	69
1308	-12	69
1309	-12	69
1310	-12	69
1311	-12	69
1312	-12	69
1313	-12	69
1314	-12	69
1315	-12	69
1316	-13	69
1317	-13	69
1318	-13	70
1319	-13	70
1320	-13	70
1321	-13	70
1322	-13	70
1323	-13	70
1324	-13	70
1325	-13	70
1326	-13	70
1327	-13	71
1328	-13	71
1329	-13	71
1330	-13	71
1331	-13	71
1332	-13	71
1333	-13	71
1334	-14	72
1335	-14	72
1336	-14	72
1337	-14	72
1338	-14	72
1339	-14	72
1340	-14	73
1341	-14	73
