CYCLE	CMDPOS0	CMDPOS1
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	0	0
992	0	0
993	0	0
994	0	0
995	0	0
996	0	0
997	0	0
998	0	0
999	0	0
1000	0	0
1001	0	0
1002	0	0
1003	0	0
1004	0	0
1005	0	0
1006	0	0
1007	0	0
1008	0	0
1009	0	0
1010	0	0
1011	0	0
1012	0	0
1013	0	0
1014	0	0
1015	1	0
1016	1	0
1017	1	0
1018	1	0
1019	1	0
1020	1	0
1021	1	0
1022	1	0
1023	1	0
1024	1	0
1025	1	0
1026	1	0
1027	1	0
1028	1	0
1029	1	0
1030	1	0
1031	2	0
1032	2	0
1033	2	0
1034	2	0
1035	2	0
1036	2	0
1037	2	0
1038	2	0
1039	2	0
1040	2	0
1041	2	0
1042	3	0
1043	3	0
1044	3	0
1045	3	0
1046	3	0
1047	3	0
1048	3	0
1049	3	0
1050	3	0
1051	3	0
1052	4	0
1053	4	0
1054	4	0
1055	4	0
1056	4	0
1057	4	0
1058	4	0
1059	4	0
1060	5	0
1061	5	0
1062	5	0
1063	5	0
1064	5	0
1065	5	0
1066	5	0
1067	6	0
1068	6	0
1069	6	0
1070	6	0
1071	6	0
1072	6	0
1073	7	0
1074	7	0
1075	7	0
1076	7	0
1077	7	0
1078	7	0
1079	8	0
1080	8	0
1081	8	0
1082	8	0
1083	8	0
1084	8	0
1085	9	0
1086	9	0
1087	9	0
1088	9	0
1089	9	0
1090	10	0
1091	10	0
1092	10	0
1093	10	0
1094	10	0
1095	11	0
1096	11	0
1097	11	0
1098	11	0
1099	11	0
1100	12	0
1101	12	0
1102	12	0
1103	12	0
1104	13	0
1105	13	0
1106	13	0
1107	13	0
1108	13	0
1109	14	0
1110	14	0
1111	14	0
1112	14	0
1113	15	0
1114	15	0
1115	15	0
1116	15	0
1117	16	0
1118	16	0
1119	16	0
1120	16	0
1121	17	0
1122	17	0
1123	17	0
1124	17	0
1125	18	0
1126	18	0
1127	18	0
1128	18	0
1129	19	0
1130	19	0
1131	19	0
1132	20	0
1133	20	0
1134	20	0
1135	20	0
1136	21	0
1137	21	0
1138	21	0
1139	22	0
1140	22	0
1141	22	0
1142	23	0
1143	23	0
1144	23	0
1145	23	0
1146	24	0
1147	24	0
1148	24	0
1149	25	0
1150	25	0
1151	25	0
1152	26	0
1153	26	0
1154	26	0
1155	27	0
1156	27	0
1157	27	0
1158	28	0
1159	28	0
1160	28	0
1161	29	0
1162	29	0
1163	29	0
1164	30	0
1165	30	0
1166	30	0
1167	31	0
1168	31	0
1169	31	0
1170	32	0
1171	32	0
1172	32	0
1173	33	0
1174	33	0
1175	33	0
1176	34	0
1177	34	0
1178	35	0
1179	35	0
1180	35	0
1181	36	0
1182	36	0
1183	36	0
1184	37	0
1185	37	0
1186	38	0
1187	38	0
1188	38	0
1189	39	0
1190	39	0
1191	40	0
1192	40	0
1193	40	0
1194	41	0
1195	41	0
1196	42	0
1197	42	0
1198	42	0
1199	43	0
1200	43	0
1201	44	0
1202	44	0
1203	45	0
1204	45	0
1205	45	0
1206	46	0
1207	46	0
1208	47	0
1209	47	0
1210	48	0
1211	48	0
1212	48	0
1213	49	0
1214	49	0
1215	50	0
1216	50	0
1217	51	0
1218	51	0
1219	52	0
1220	52	0
1221	52	0
1222	53	0
1223	53	0
1224	54	0
1225	54	0
1226	55	0
1227	55	0
1228	55	0
1229	56	0
1230	56	0
1231	57	0
1232	57	0
1233	57	0
1234	58	0
1235	58	0
1236	59	0
1237	59	0
1238	60	0
1239	60	0
1240	60	0
1241	61	0
1242	61	0
1243	62	0
1244	62	0
1245	62	0
1246	63	0
1247	63	0
1248	63	0
1249	64	0
1250	64	0
1251	65	0
1252	65	0
1253	65	0
1254	66	0
1255	66	0
1256	66	0
1257	67	0
1258	67	0
1259	68	0
1260	68	0
1261	68	0
1262	69	0
1263	69	0
1264	69	0
1265	70	0
1266	70	0
1267	70	0
1268	71	0
1269	71	0
1270	71	0
1271	72	0
1272	72	0
1273	72	0
1274	73	0
1275	73	0
1276	73	0
1277	74	0
1278	74	0
1279	74	0
1280	75	0
1281	75	0
1282	75	0
1283	76	0
1284	76	0
1285	76	0
1286	77	0
1287	77	0
1288	77	0
1289	77	0
1290	78	0
1291	78	0
1292	78	0
1293	79	0
1294	79	0
1295	79	0
1296	79	0
1297	80	0
1298	80	0
1299	80	0
1300	81	0
1301	81	0
1302	81	0
1303	81	0
1304	82	0
1305	82	0
1306	82	0
1307	83	0
1308	83	0
1309	83	0
1310	83	0
1311	84	0
1312	84	0
1313	84	0
1314	84	0
1315	85	0
1316	85	0
1317	85	0
1318	85	0
1319	86	0
1320	86	0
1321	86	0
1322	86	0
1323	86	0
1324	87	0
1325	87	0
1326	87	0
1327	87	0
1328	88	0
1329	88	0
1330	88	0
1331	88	0
1332	89	0
1333	89	0
1334	89	0
1335	89	0
1336	89	0
1337	90	0
1338	90	0
1339	90	0
1340	90	0
1341	90	0
1342	91	0
1343	91	0
1344	91	0
1345	91	0
1346	91	0
1347	91	0
1348	92	0
1349	92	0
1350	92	0
1351	92	0
1352	92	0
1353	93	0
1354	93	0
1355	93	0
1356	93	0
1357	93	0
1358	93	0
1359	94	0
1360	94	0
1361	94	0
1362	94	0
1363	94	0
1364	94	0
1365	94	0
1366	95	0
1367	95	0
1368	95	0
1369	95	0
1370	95	0
1371	95	0
1372	95	0
1373	96	0
1374	96	0
1375	96	0
