CYCLE	CMDPOS0	CMDPOS1
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	0	0
958	0	0
959	0	0
960	1	0
961	1	0
962	1	0
963	1	0
964	1	0
965	1	0
966	1	0
967	1	0
968	1	0
969	1	0
970	1	0
971	1	0
972	1	0
973	1	0
974	1	0
975	1	0
976	2	0
977	2	0
978	2	0
979	2	0
980	2	0
981	2	0
982	2	0
983	2	0
984	2	0
985	2	0
986	2	0
987	3	0
988	3	0
989	3	0
990	3	0
991	3	0
992	3	0
993	3	0
994	3	0
995	3	0
996	3	0
997	4	0
998	4	0
999	4	0
1000	4	0
1001	4	0
1002	4	0
1003	4	0
1004	4	0
1005	5	0
1006	5	0
1007	5	0
1008	5	0
1009	5	0
1010	5	0
1011	5	0
1012	6	0
1013	6	0
1014	6	0
1015	6	0
1016	6	0
1017	6	0
1018	7	0
1019	7	0
1020	7	0
1021	7	0
1022	7	0
1023	7	0
1024	8	0
1025	8	0
1026	8	0
1027	8	0
1028	8	0
1029	8	0
1030	9	0
1031	9	0
1032	9	0
1033	9	0
1034	9	0
1035	10	0
1036	10	0
1037	10	0
1038	10	0
1039	10	0
1040	11	0
1041	11	0
1042	11	0
1043	11	0
1044	11	0
1045	12	0
1046	12	0
1047	12	0
1048	12	0
1049	13	0
1050	13	0
1051	13	0
1052	13	0
1053	13	0
1054	14	0
1055	14	0
1056	14	0
1057	14	0
1058	15	0
1059	15	0
1060	15	0
1061	15	0
1062	16	0
1063	16	0
1064	16	0
1065	16	0
1066	17	0
1067	17	0
1068	17	0
1069	17	0
1070	18	0
1071	18	0
1072	18	0
1073	18	0
1074	19	0
1075	19	0
1076	19	0
1077	20	0
1078	20	0
1079	20	0
1080	20	0
1081	21	0
1082	21	0
1083	21	0
1084	22	0
1085	22	0
1086	22	0
1087	23	0
1088	23	0
1089	23	0
1090	23	0
1091	24	0
1092	24	0
1093	24	0
1094	25	0
1095	25	0
1096	25	0
1097	26	0
1098	26	0
1099	26	0
1100	27	0
1101	27	0
1102	27	0
1103	28	0
1104	28	0
1105	28	0
1106	29	0
1107	29	0
1108	29	0
1109	30	0
1110	30	0
1111	30	0
1112	31	0
1113	31	0
1114	31	0
1115	32	0
1116	32	0
1117	32	0
1118	33	0
1119	33	0
1120	33	0
1121	34	0
1122	34	0
1123	35	0
1124	35	0
1125	35	0
1126	36	0
1127	36	0
1128	36	0
1129	37	0
1130	37	0
1131	38	0
1132	38	0
1133	38	0
1134	39	0
1135	39	0
1136	40	0
1137	40	0
1138	40	0
1139	41	0
1140	41	0
1141	42	0
1142	42	0
1143	42	0
1144	43	0
1145	43	0
1146	44	0
1147	44	0
1148	45	0
1149	45	0
1150	45	0
1151	46	0
1152	46	0
1153	47	0
1154	47	0
1155	48	0
1156	48	0
1157	48	0
1158	49	0
1159	49	0
1160	50	0
1161	50	0
1162	51	0
1163	51	0
1164	52	0
1165	52	0
1166	52	0
1167	53	0
1168	53	0
1169	54	0
1170	54	0
1171	55	0
1172	55	0
1173	55	0
1174	56	0
1175	56	0
1176	57	0
1177	57	0
1178	57	0
1179	58	0
1180	58	0
1181	59	0
1182	59	0
1183	60	0
1184	60	0
1185	60	0
1186	61	0
1187	61	0
1188	62	0
1189	62	0
1190	62	0
1191	63	0
1192	63	0
1193	63	0
1194	64	0
1195	64	0
1196	65	0
1197	65	0
1198	65	0
1199	66	0
1200	66	0
1201	66	0
1202	67	0
1203	67	0
1204	68	0
1205	68	0
1206	68	0
1207	69	0
1208	69	0
1209	69	0
1210	70	0
1211	70	0
1212	70	0
1213	71	0
1214	71	0
1215	71	0
1216	72	0
1217	72	0
1218	72	0
1219	73	0
1220	73	0
1221	73	0
1222	74	0
1223	74	0
1224	74	0
1225	75	0
1226	75	0
1227	75	0
1228	76	0
1229	76	0
1230	76	0
1231	77	0
1232	77	0
1233	77	0
1234	77	0
1235	78	0
1236	78	0
1237	78	0
1238	79	0
1239	79	0
1240	79	0
1241	79	0
1242	80	0
1243	80	0
1244	80	0
1245	81	0
1246	81	0
1247	81	0
1248	81	0
1249	82	0
1250	82	0
1251	82	0
1252	83	0
1253	83	0
1254	83	0
1255	83	0
1256	84	0
1257	84	0
1258	84	0
1259	84	0
1260	85	0
1261	85	0
1262	85	0
1263	85	0
1264	86	0
1265	86	0
1266	86	0
1267	86	0
1268	86	0
1269	87	0
1270	87	0
1271	87	0
1272	87	0
1273	88	0
1274	88	0
1275	88	0
1276	88	0
1277	89	0
