CYCLE	CMDPOS0	CMDPOS1
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	-0	-0
954	-0	-0
955	-0	-0
956	-0	-0
957	-0	-0
958	-0	-0
959	-0	-0
960	-0	-0
961	-0	-0
962	-0	-0
963	-0	-0
964	-1	-1
965	-1	-1
966	-1	-1
967	-1	-1
968	-1	-1
969	-1	-1
970	-1	-1
971	-1	-1
972	-1	-1
973	-2	-2
974	-2	-2
975	-2	-2
976	-2	-2
977	-2	-2
978	-2	-2
979	-3	-3
980	-3	-3
981	-3	-3
982	-3	-3
983	-3	-3
984	-4	-4
985	-4	-4
986	-4	-4
987	-4	-4
988	-5	-5
989	-5	-5
990	-5	-5
991	-5	-5
992	-6	-6
993	-6	-6
994	-6	-6
995	-7	-7
996	-7	-7
997	-7	-7
998	-7	-7
999	-8	-8
1000	-8	-8
1001	-8	-8
1002	-9	-9
1003	-9	-9
1004	-10	-10
1005	-10	-10
1006	-10	-10
1007	-11	-11
1008	-11	-11
1009	-11	-11
1010	-12	-12
1011	-12	-12
1012	-13	-13
1013	-13	-13
1014	-14	-14
1015	-14	-14
1016	-14	-14
1017	-15	-15
1018	-15	-15
1019	-16	-16
1020	-16	-16
1021	-17	-17
1022	-17	-17
1023	-18	-18
1024	-18	-18
1025	-19	-19
1026	-19	-19
1027	-20	-20
1028	-20	-20
1029	-21	-21
1030	-21	-21
1031	-22	-22
1032	-23	-23
1033	-23	-23
1034	-24	-24
1035	-24	-24
1036	-25	-25
1037	-26	-26
1038	-26	-26
1039	-27	-27
1040	-27	-27
1041	-28	-28
1042	-29	-29
1043	-29	-29
1044	-30	-30
1045	-31	-31
1046	-31	-31
1047	-32	-32
1048	-33	-33
1049	-33	-33
1050	-34	-34
1051	-35	-35
1052	-35	-35
1053	-36	-36
1054	-37	-37
1055	-37	-37
1056	-38	-38
1057	-39	-39
1058	-40	-40
1059	-40	-40
1060	-41	-41
1061	-42	-42
1062	-42	-42
1063	-43	-43
1064	-44	-44
1065	-45	-45
1066	-45	-45
1067	-46	-46
1068	-47	-47
1069	-47	-47
1070	-48	-48
1071	-49	-49
1072	-49	-49
1073	-50	-50
1074	-51	-51
1075	-52	-52
1076	-52	-52
1077	-53	-53
1078	-54	-54
1079	-54	-54
1080	-55	-55
1081	-56	-56
1082	-57	-57
1083	-57	-57
1084	-58	-58
1085	-59	-59
1086	-59	-59
1087	-60	-60
1088	-61	-61
1089	-61	-61
1090	-62	-62
1091	-63	-63
1092	-64	-64
1093	-64	-64
1094	-65	-65
1095	-66	-66
1096	-66	-66
1097	-67	-67
1098	-68	-68
1099	-69	-69
1100	-69	-69
1101	-70	-70
1102	-71	-71
1103	-71	-71
1104	-72	-72
1105	-73	-73
1106	-74	-74
1107	-74	-74
1108	-75	-75
1109	-76	-76
1110	-76	-76
1111	-77	-77
1112	-78	-78
1113	-78	-78
1114	-79	-79
1115	-80	-80
1116	-81	-81
1117	-81	-81
1118	-82	-82
1119	-83	-83
1120	-83	-83
1121	-84	-84
1122	-85	-85
1123	-86	-86
1124	-86	-86
1125	-87	-87
1126	-88	-88
1127	-88	-88
1128	-89	-89
1129	-90	-90
1130	-90	-90
1131	-91	-91
1132	-92	-92
1133	-93	-93
1134	-93	-93
1135	-94	-94
1136	-95	-95
1137	-95	-95
1138	-96	-96
1139	-97	-97
1140	-98	-98
1141	-98	-98
1142	-99	-99
1143	-100	-100
1144	-100	-100
1145	-101	-101
1146	-102	-102
1147	-102	-102
1148	-103	-103
1149	-104	-104
1150	-105	-105
1151	-105	-105
1152	-106	-106
1153	-107	-107
1154	-107	-107
1155	-108	-108
1156	-109	-109
1157	-110	-110
1158	-110	-110
1159	-111	-111
1160	-112	-112
1161	-112	-112
1162	-113	-113
1163	-114	-114
1164	-114	-114
1165	-115	-115
1166	-116	-116
1167	-117	-117
1168	-117	-117
1169	-118	-118
1170	-119	-119
1171	-119	-119
1172	-120	-120
1173	-121	-121
1174	-122	-122
