CYCLE	CMDPOS0	CMDPOS1
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	1	0
930	1	0
931	1	0
932	1	0
933	1	0
934	1	0
935	1	0
936	1	0
937	2	0
938	2	0
939	2	0
940	2	0
941	2	0
942	3	0
943	3	0
944	3	0
945	3	0
946	4	0
947	4	0
948	4	0
949	5	0
950	5	0
951	5	0
952	5	0
953	6	0
954	6	0
955	6	0
956	7	0
957	7	0
958	8	0
959	8	0
960	8	0
961	9	0
962	9	0
963	10	0
964	10	0
965	11	0
966	11	0
967	12	0
968	12	0
969	13	0
970	13	0
971	14	0
972	14	0
973	15	0
974	15	0
975	16	0
976	16	0
977	17	0
978	17	0
979	18	0
980	19	0
981	19	0
982	20	0
983	20	0
984	21	0
985	22	0
986	22	0
987	23	0
988	24	0
989	25	0
990	25	0
991	26	0
992	27	0
993	27	0
994	28	0
995	29	0
996	30	0
997	30	0
998	31	0
999	32	0
1000	33	0
1001	34	0
1002	34	0
1003	35	0
1004	36	0
1005	37	0
1006	38	0
1007	39	0
1008	40	0
1009	41	0
1010	41	0
1011	42	0
1012	43	0
1013	44	0
1014	45	0
1015	46	0
1016	47	0
1017	48	0
1018	49	0
1019	50	0
1020	51	0
1021	52	0
1022	53	0
1023	54	0
1024	55	0
1025	56	0
1026	57	0
1027	58	0
1028	59	0
1029	60	0
1030	60	0
1031	61	0
1032	62	0
1033	63	0
1034	64	0
1035	65	0
1036	66	0
1037	66	0
1038	67	0
1039	68	0
1040	69	0
1041	70	0
1042	70	0
1043	71	0
1044	72	0
1045	73	0
1046	73	0
1047	74	0
1048	75	0
1049	76	0
1050	76	0
1051	77	0
1052	78	0
1053	78	0
1054	79	0
1055	80	0
1056	80	0
1057	81	0
1058	81	0
1059	82	0
1060	83	0
1061	83	0
1062	84	0
1063	84	0
1064	85	0
1065	85	0
1066	86	0
1067	86	1
1068	87	1
1069	88	1
1070	88	1
1071	88	1
1072	89	1
1073	89	1
1074	90	1
1075	90	2
1076	91	2
