CYCLE	CMDPOS0	CMDPOS1
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	0	0
958	0	0
959	0	0
960	0	0
961	0	0
962	0	0
963	0	0
964	0	0
965	0	0
966	0	0
967	0	0
968	0	0
969	0	0
970	0	0
971	0	0
972	0	0
973	0	0
974	0	0
975	0	0
976	0	0
977	0	0
978	0	0
979	0	0
980	0	0
981	0	0
982	1	0
983	1	0
984	1	0
985	1	0
986	1	0
987	1	0
988	1	0
989	1	0
990	1	0
991	1	0
992	1	0
993	1	0
994	1	0
995	1	0
996	1	0
997	1	0
998	2	0
999	2	0
1000	2	0
1001	2	0
1002	2	0
1003	2	0
1004	2	0
1005	2	0
1006	2	0
1007	2	0
1008	2	0
1009	3	0
1010	3	0
1011	3	0
1012	3	0
1013	3	0
1014	3	0
1015	3	0
1016	3	0
1017	3	0
1018	3	0
1019	4	0
1020	4	0
1021	4	0
1022	4	0
1023	4	0
1024	4	0
1025	4	0
1026	4	0
1027	5	0
1028	5	0
1029	5	0
1030	5	0
1031	5	0
1032	5	0
1033	5	0
1034	6	0
1035	6	0
1036	6	0
1037	6	0
1038	6	0
1039	6	0
1040	7	0
1041	7	0
1042	7	0
1043	7	0
1044	7	0
1045	7	0
1046	8	0
1047	8	0
1048	8	0
1049	8	0
1050	8	0
1051	8	0
1052	9	0
1053	9	0
1054	9	0
1055	9	0
1056	9	0
1057	10	0
1058	10	0
1059	10	0
1060	10	0
1061	10	0
1062	11	0
1063	11	0
1064	11	0
1065	11	0
1066	11	0
1067	12	0
1068	12	0
1069	12	0
1070	12	0
1071	13	0
1072	13	0
1073	13	0
1074	13	0
1075	13	0
1076	14	0
1077	14	0
1078	14	0
1079	14	0
1080	15	0
1081	15	0
1082	15	0
1083	15	0
1084	16	0
1085	16	0
1086	16	0
1087	16	0
1088	17	0
1089	17	0
1090	17	0
1091	17	0
1092	18	0
1093	18	0
1094	18	0
1095	18	0
1096	19	0
1097	19	0
1098	19	0
1099	20	0
1100	20	0
1101	20	0
1102	20	0
1103	21	0
1104	21	0
1105	21	0
1106	22	0
1107	22	0
1108	22	0
1109	23	0
1110	23	0
1111	23	0
1112	23	0
1113	24	0
1114	24	0
1115	24	0
1116	25	0
1117	25	0
1118	25	0
1119	26	0
1120	26	0
1121	26	0
1122	27	0
1123	27	0
1124	27	0
1125	28	0
1126	28	0
1127	28	0
1128	29	0
1129	29	0
1130	29	0
1131	30	0
1132	30	0
1133	30	0
1134	31	0
1135	31	0
1136	31	0
1137	32	0
1138	32	0
1139	32	0
1140	33	0
1141	33	0
1142	33	0
1143	34	0
1144	34	0
1145	35	0
1146	35	0
1147	35	0
1148	36	0
1149	36	0
1150	36	0
1151	37	0
1152	37	0
1153	38	0
1154	38	0
1155	38	0
1156	39	0
1157	39	0
1158	40	0
1159	40	0
1160	40	0
1161	41	0
1162	41	0
1163	42	0
1164	42	0
1165	42	0
1166	43	0
1167	43	0
1168	44	0
1169	44	0
1170	45	0
1171	45	0
1172	45	0
1173	46	0
1174	46	0
1175	47	0
1176	47	0
1177	48	0
1178	48	0
1179	48	0
1180	49	0
1181	49	0
1182	50	0
1183	50	0
1184	51	0
1185	51	0
1186	52	0
1187	52	0
1188	52	0
1189	53	0
1190	53	0
1191	54	0
1192	54	0
1193	55	0
1194	55	0
1195	55	0
1196	56	0
1197	56	0
1198	57	0
1199	57	0
1200	57	0
1201	58	0
1202	58	0
1203	59	0
1204	59	0
1205	60	0
1206	60	0
1207	60	0
1208	61	0
1209	61	0
1210	62	0
1211	62	0
1212	62	0
1213	63	0
1214	63	0
1215	63	0
1216	64	0
1217	64	0
1218	65	0
1219	65	0
1220	65	0
1221	66	0
1222	66	0
1223	66	0
1224	67	0
1225	67	0
1226	68	0
1227	68	0
1228	68	0
1229	69	0
1230	69	0
1231	69	0
1232	70	0
1233	70	0
1234	70	0
1235	71	0
1236	71	0
1237	71	0
1238	72	0
1239	72	0
1240	72	0
1241	73	0
1242	73	0
1243	73	0
1244	74	0
1245	74	0
1246	74	0
1247	75	0
1248	75	0
1249	75	0
1250	76	0
1251	76	0
1252	76	0
1253	77	0
1254	77	0
1255	77	0
1256	77	0
1257	78	0
1258	78	0
1259	78	0
1260	79	0
1261	79	0
1262	79	0
1263	79	0
1264	80	0
1265	80	0
1266	80	0
1267	81	0
1268	81	0
1269	81	0
1270	81	0
1271	82	0
1272	82	0
1273	82	0
1274	83	0
1275	83	0
1276	83	0
1277	83	0
1278	84	0
1279	84	0
1280	84	0
1281	84	0
1282	85	0
1283	85	0
1284	85	0
1285	85	0
1286	86	0
1287	86	0
1288	86	0
1289	86	0
1290	86	0
1291	87	0
1292	87	0
1293	87	0
1294	87	0
1295	88	0
1296	88	0
1297	88	0
1298	88	0
1299	89	0
1300	89	0
1301	89	0
1302	89	0
1303	89	0
1304	90	0
1305	90	0
1306	90	0
1307	90	0
1308	90	0
1309	91	0
1310	91	0
1311	91	0
1312	91	0
1313	91	0
1314	91	0
1315	92	0
1316	92	0
1317	92	0
1318	92	0
1319	92	0
1320	93	0
1321	93	0
1322	93	0
1323	93	0
1324	93	0
1325	93	0
1326	94	0
1327	94	0
1328	94	0
1329	94	0
1330	94	0
1331	94	0
1332	94	0
1333	95	0
1334	95	0
1335	95	0
1336	95	0
1337	95	0
1338	95	0
1339	95	0
1340	96	0
1341	96	0
1342	96	0
1343	96	0
1344	96	0
1345	96	0
1346	96	0
1347	96	0
1348	97	0
1349	97	0
1350	97	0
1351	97	0
1352	97	0
1353	97	0
1354	97	0
1355	97	0
1356	97	0
1357	98	0
1358	98	0
1359	98	0
1360	98	0
1361	98	0
1362	98	0
1363	98	0
1364	98	0
1365	98	0
1366	98	0
1367	98	0
1368	99	0
1369	99	0
1370	99	0
1371	99	0
1372	99	0
1373	99	0
1374	99	0
1375	99	0
1376	99	0
1377	99	0
1378	99	0
1379	99	0
1380	99	0
1381	99	0
1382	99	0
1383	99	0
1384	100	0
1385	100	0
1386	100	0
1387	100	0
1388	100	0
1389	100	0
1390	100	0
1391	100	0
1392	100	0
1393	100	0
1394	100	0
1395	100	0
1396	100	0
1397	100	0
1398	100	0
1399	100	0
1400	100	0
1401	100	0
1402	100	0
1403	100	0
1404	100	0
1405	100	0
1406	100	0
1407	100	0
1408	100	0
1409	100	0
1410	100	0
1411	100	0
1412	100	0
1413	100	0
1414	100	0
1415	100	0
1416	100	0
1417	100	0
1418	100	0
1419	100	0
1420	100	0
1421	100	0
1422	100	0
1423	100	0
1424	100	0
1425	100	0
1426	100	0
1427	100	0
1428	100	0
1429	100	1
1430	100	1
1431	100	1
1432	100	1
1433	100	1
1434	100	1
1435	100	1
1436	100	1
1437	100	1
1438	100	1
1439	100	1
1440	100	1
1441	100	1
1442	100	1
1443	100	1
1444	100	1
1445	100	2
1446	100	2
1447	100	2
1448	100	2
1449	100	2
1450	100	2
1451	100	2
1452	100	2
1453	100	2
1454	100	2
1455	100	2
1456	100	2
1457	100	3
1458	100	3
1459	100	3
1460	100	3
1461	100	3
1462	100	3
1463	100	3
1464	100	3
1465	100	3
1466	100	4
1467	100	4
1468	100	4
1469	100	4
1470	100	4
1471	100	4
1472	100	4
1473	100	4
1474	100	5
1475	100	5
1476	100	5
1477	100	5
1478	100	5
1479	100	5
1480	100	5
1481	100	6
1482	100	6
1483	100	6
1484	100	6
1485	100	6
1486	100	6
1487	100	7
1488	100	7
1489	100	7
1490	100	7
1491	100	7
1492	100	7
1493	100	8
1494	100	8
1495	100	8
1496	100	8
1497	100	8
1498	100	8
1499	100	9
1500	100	9
1501	100	9
1502	100	9
1503	100	9
1504	100	10
1505	100	10
1506	100	10
1507	100	10
1508	100	10
1509	100	11
1510	100	11
1511	100	11
1512	100	11
1513	100	11
1514	100	12
1515	100	12
1516	100	12
1517	100	12
1518	100	12
1519	100	13
1520	100	13
1521	100	13
1522	100	13
1523	100	14
1524	100	14
1525	100	14
1526	100	14
1527	100	15
1528	100	15
1529	100	15
1530	100	15
1531	100	16
1532	100	16
1533	100	16
1534	100	16
1535	100	17
1536	100	17
1537	100	17
1538	100	17
1539	100	18
1540	100	18
1541	100	18
1542	100	18
1543	100	19
1544	100	19
1545	100	19
1546	100	20
1547	100	20
1548	100	20
1549	100	20
1550	100	21
1551	100	21
1552	100	21
1553	100	22
1554	100	22
1555	100	22
1556	100	22
1557	100	23
1558	100	23
1559	100	23
1560	100	24
1561	100	24
1562	100	24
1563	100	25
1564	100	25
