CYCLE	CMDPOS0	CMDPOS1
885	0	0
886	0	0
887	0	0
888	0	0
889	0	0
890	0	0
891	0	0
892	0	0
893	0	0
894	0	0
895	0	0
896	0	0
897	0	0
898	0	0
899	0	0
900	0	0
901	0	0
902	0	0
903	1	0
904	1	0
905	1	0
906	1	0
907	1	0
908	1	0
909	1	0
910	1	0
911	2	0
912	2	0
913	2	0
914	2	0
915	2	0
916	3	0
917	3	0
918	3	0
919	3	0
920	4	0
921	4	0
922	4	0
923	5	0
924	5	0
925	5	0
926	5	0
927	6	0
928	6	0
929	6	0
930	7	0
931	7	0
932	8	0
933	8	0
934	8	0
935	9	0
936	9	0
937	10	0
938	10	0
939	11	0
940	11	0
941	12	0
942	12	0
943	13	0
944	13	0
945	14	0
946	14	0
947	15	0
948	15	0
949	16	0
950	16	0
951	17	0
952	17	0
953	18	0
954	19	0
955	19	0
956	20	0
957	20	0
958	21	0
959	22	0
960	22	0
961	23	0
962	24	0
963	25	0
964	25	0
965	26	0
966	27	0
967	27	0
968	28	0
969	29	0
970	30	0
971	30	0
972	31	0
973	32	0
974	33	0
975	34	0
976	34	0
977	35	0
978	36	0
979	37	0
980	38	0
981	39	0
982	40	0
983	41	0
984	41	0
985	42	0
986	43	0
987	44	0
988	45	0
989	46	0
990	47	0
991	48	0
992	49	0
993	50	0
994	51	0
995	52	0
996	53	0
997	54	0
998	55	0
999	56	0
1000	57	0
1001	58	0
1002	59	0
1003	60	0
1004	60	0
1005	61	0
1006	62	0
1007	63	0
1008	64	0
1009	65	0
1010	66	0
1011	66	0
1012	67	0
1013	68	0
1014	69	0
1015	70	0
1016	70	0
1017	71	0
1018	72	0
1019	73	0
1020	73	0
1021	74	0
1022	75	0
1023	76	0
1024	76	0
1025	77	0
1026	78	0
1027	78	0
1028	79	0
1029	80	0
1030	80	0
1031	81	0
1032	81	0
1033	82	0
1034	83	0
1035	83	0
1036	84	0
1037	84	0
1038	85	0
1039	85	0
1040	86	0
1041	86	0
1042	87	0
1043	88	0
1044	88	0
1045	88	0
1046	89	0
1047	89	0
1048	90	0
1049	90	0
1050	91	0
1051	91	0
1052	92	0
1053	92	0
1054	92	0
1055	93	0
1056	93	0
1057	94	0
1058	94	0
1059	94	0
1060	95	0
1061	95	0
1062	95	0
1063	96	0
1064	96	0
1065	96	0
1066	96	0
1067	97	0
1068	97	0
1069	97	0
1070	97	0
1071	98	0
1072	98	0
1073	98	0
1074	98	0
1075	98	0
1076	99	0
1077	99	0
1078	99	0
1079	99	0
1080	99	0
1081	99	0
1082	99	0
1083	100	0
1084	100	0
1085	100	0
1086	100	0
1087	100	0
1088	100	0
1089	100	0
1090	100	0
1091	100	0
1092	100	0
1093	100	0
1094	100	0
1095	100	0
1096	100	0
1097	100	0
1098	100	0
1099	100	0
1100	100	0
1101	100	0
1102	100	0
1103	100	0
1104	100	0
1105	101	0
1106	101	0
1107	101	0
1108	101	0
1109	101	0
1110	101	0
1111	101	0
1112	102	0
1113	102	0
1114	102	0
1115	102	0
1116	102	0
1117	103	0
1118	103	0
1119	103	0
1120	103	0
1121	104	0
1122	104	0
1123	104	0
1124	104	0
1125	105	0
1126	105	0
1127	105	0
1128	106	0
1129	106	0
1130	106	0
1131	107	0
1132	107	1
1133	108	1
1134	108	1
1135	108	1
1136	109	1
1137	109	1
1138	110	1
1139	110	1
1140	110	1
1141	111	1
1142	111	1
1143	112	1
1144	112	2
1145	113	2
1146	113	2
1147	114	2
1148	114	2
1149	115	2
1150	115	2
1151	116	3
1152	116	3
1153	117	3
1154	117	3
1155	118	3
1156	119	4
1157	119	4
1158	120	4
1159	120	4
1160	121	5
1161	122	5
1162	122	5
1163	123	5
1164	123	6
1165	124	6
1166	125	6
1167	125	7
1168	126	7
1169	126	8
1170	127	8
1171	128	8
1172	128	9
1173	129	9
1174	130	10
1175	130	10
1176	131	11
1177	132	11
1178	132	12
1179	133	12
1180	133	13
1181	134	13
1182	135	14
1183	135	15
1184	136	15
1185	137	16
1186	137	17
1187	138	17
1188	138	18
1189	139	18
1190	139	19
1191	140	20
1192	140	20
1193	141	21
1194	141	22
1195	142	22
1196	142	23
1197	142	24
1198	143	24
1199	143	25
1200	144	25
1201	144	26
1202	144	27
1203	145	27
1204	145	28
1205	145	28
1206	145	29
1207	146	30
1208	146	30
1209	146	31
1210	146	31
1211	147	32
1212	147	33
1213	147	33
1214	147	34
1215	147	34
1216	148	35
1217	148	35
1218	148	36
1219	148	36
1220	148	37
1221	148	37
1222	148	38
1223	149	38
1224	149	39
1225	149	39
1226	149	40
1227	149	40
1228	149	40
1229	149	41
1230	149	41
1231	149	42
1232	149	42
1233	149	42
1234	149	43
1235	150	43
1236	150	44
1237	150	44
1238	150	44
1239	150	45
1240	150	45
1241	150	45
1242	150	46
1243	150	46
1244	150	46
1245	150	46
1246	150	47
1247	150	47
1248	150	47
1249	150	47
1250	150	48
1251	150	48
1252	150	48
1253	150	48
1254	150	48
1255	150	49
1256	150	49
1257	150	49
1258	150	49
1259	150	49
1260	150	49
1261	150	49
1262	150	50
1263	150	50
1264	150	50
1265	150	50
1266	150	50
1267	150	50
1268	150	50
1269	150	50
1270	150	50
1271	150	50
1272	150	50
1273	150	50
1274	150	50
1275	150	50
1276	150	50
1277	150	50
1278	150	50
1279	150	50
1280	150	50
1281	150	50
1282	150	50
1283	150	50
1284	150	51
1285	150	51
1286	150	51
1287	150	51
1288	150	51
1289	150	51
1290	150	51
1291	150	52
1292	150	52
1293	150	52
1294	150	52
1295	150	52
1296	150	53
1297	150	53
1298	150	53
1299	150	53
1300	150	54
1301	150	54
1302	150	54
1303	150	54
1304	150	55
1305	150	55
1306	150	55
1307	150	56
1308	150	56
1309	150	56
1310	150	57
1311	150	57
1312	150	58
1313	150	58
1314	150	58
1315	150	59
1316	150	59
1317	150	60
1318	150	60
1319	150	60
1320	150	61
1321	150	61
1322	150	62
1323	150	62
1324	150	63
1325	150	63
1326	150	64
1327	150	64
1328	150	65
1329	150	66
1330	150	66
1331	150	67
1332	150	67
1333	150	68
1334	150	68
1335	150	69
1336	150	70
1337	150	70
1338	150	71
1339	150	72
1340	150	72
1341	150	73
1342	150	74
1343	150	74
1344	150	75
1345	150	76
1346	150	76
1347	150	77
1348	150	78
1349	150	78
1350	150	79
1351	150	80
1352	150	80
1353	150	81
1354	150	82
1355	150	82
1356	150	83
1357	150	83
1358	150	84
1359	150	84
1360	150	85
1361	150	86
1362	150	86
1363	150	87
1364	150	87
1365	150	88
1366	150	88
1367	150	89
1368	150	89
1369	150	90
1370	150	90
1371	150	90
1372	150	91
1373	150	91
1374	150	92
1375	150	92
1376	150	92
1377	150	93
1378	150	93
1379	150	94
1380	150	94
1381	150	94
1382	150	95
1383	150	95
1384	150	95
1385	150	96
1386	150	96
1387	150	96
1388	150	96
1389	150	97
1390	150	97
1391	150	97
1392	150	97
1393	150	98
1394	150	98
1395	150	98
1396	150	98
1397	150	98
1398	150	99
1399	150	99
1400	150	99
1401	150	99
1402	150	99
1403	150	99
1404	150	99
1405	150	100
1406	150	100
1407	150	100
1408	150	100
1409	150	100
1410	150	100
1411	150	100
1412	150	100
1413	150	100
1414	150	100
1415	150	100
1416	150	100
1417	150	100
1418	150	100
1419	150	100
1420	150	100
1421	150	100
1422	150	100
1423	150	100
1424	150	100
1425	150	100
1426	150	100
1427	150	101
1428	150	101
1429	150	101
1430	150	101
1431	150	101
1432	150	101
1433	150	101
1434	150	102
