CYCLE	CMDPOS0	CMDPOS1
910	0	0
911	0	0
912	0	0
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	1	0
935	1	0
936	1	0
937	1	0
938	1	0
939	1	0
940	1	0
941	1	0
942	1	0
943	1	0
944	1	0
945	1	0
946	2	1
947	2	1
948	2	1
949	2	1
950	2	1
951	2	1
952	2	1
953	2	1
954	3	1
955	3	1
956	3	1
957	3	1
958	3	1
959	3	1
960	4	1
961	4	1
962	4	1
963	4	1
964	4	1
965	4	1
966	5	2
967	5	2
968	5	2
969	5	2
970	5	2
971	6	2
972	6	2
973	6	2
974	6	2
975	6	2
976	7	2
977	7	2
978	7	2
979	7	2
980	8	3
981	8	3
982	8	3
983	8	3
984	9	3
985	9	3
986	9	3
987	10	3
988	10	3
989	10	3
990	10	3
991	11	4
992	11	4
993	11	4
994	12	4
995	12	4
996	12	4
997	12	4
998	13	4
999	13	4
1000	13	4
1001	14	5
1002	14	5
1003	14	5
1004	15	5
1005	15	5
1006	15	5
1007	16	5
1008	16	5
1009	17	6
1010	17	6
1011	17	6
1012	18	6
1013	18	6
1014	18	6
1015	19	6
1016	19	6
1017	20	7
1018	20	7
1019	20	7
1020	21	7
1021	21	7
1022	22	7
1023	22	7
1024	22	7
1025	23	8
1026	23	8
1027	24	8
1028	24	8
1029	25	8
1030	25	8
1031	26	9
1032	26	9
1033	26	9
1034	27	9
1035	27	9
1036	28	9
1037	28	9
1038	29	10
1039	29	10
1040	30	10
1041	30	10
1042	31	10
1043	31	10
1044	32	11
1045	32	11
1046	33	11
1047	33	11
1048	34	11
1049	34	11
1050	35	12
1051	35	12
1052	36	12
1053	36	12
1054	37	12
1055	38	13
1056	38	13
1057	39	13
1058	39	13
1059	40	13
1060	40	13
1061	41	14
1062	41	14
1063	42	14
1064	43	14
1065	43	14
1066	44	15
1067	44	15
1068	45	15
1069	46	15
1070	46	15
1071	47	16
1072	47	16
1073	48	16
1074	49	16
1075	49	16
1076	50	17
1077	50	17
1078	51	17
1079	52	17
1080	52	17
1081	53	18
1082	53	18
1083	54	18
1084	55	18
1085	55	18
1086	56	19
1087	56	19
1088	57	19
1089	58	19
1090	58	19
1091	59	20
1092	59	20
1093	60	20
1094	61	20
1095	61	20
1096	62	21
1097	62	21
1098	63	21
1099	64	21
1100	64	21
1101	65	22
1102	65	22
1103	66	22
1104	67	22
1105	67	22
1106	68	23
1107	68	23
1108	69	23
1109	70	23
1110	70	23
1111	71	24
1112	71	24
1113	72	24
1114	73	24
1115	73	24
1116	74	25
1117	74	25
1118	75	25
1119	76	25
1120	76	25
1121	77	26
1122	77	26
1123	78	26
1124	79	26
1125	79	26
1126	80	27
1127	80	27
1128	81	27
1129	82	27
1130	82	27
1131	83	28
1132	83	28
1133	84	28
1134	85	28
1135	85	28
1136	86	29
1137	86	29
1138	87	29
1139	88	29
1140	88	29
1141	89	30
1142	89	30
1143	90	30
1144	91	30
1145	91	30
1146	92	31
1147	92	31
1148	93	31
1149	94	31
1150	94	31
1151	95	32
1152	95	32
1153	96	32
1154	97	32
1155	97	32
1156	98	33
1157	98	33
1158	99	33
1159	100	33
1160	100	33
1161	101	34
1162	101	34
1163	102	34
1164	103	34
1165	103	34
1166	104	35
1167	104	35
1168	105	35
1169	106	35
1170	106	35
1171	107	36
1172	107	36
1173	108	36
1174	109	36
1175	109	36
1176	110	37
1177	110	37
1178	111	37
1179	112	37
1180	112	37
1181	113	38
1182	113	38
1183	114	38
1184	115	38
1185	115	38
1186	116	39
1187	116	39
1188	117	39
1189	118	39
1190	118	39
1191	119	40
1192	119	40
1193	120	40
1194	121	40
1195	121	40
1196	122	41
1197	122	41
1198	123	41
1199	124	41
1200	124	41
1201	125	42
1202	125	42
1203	126	42
1204	127	42
1205	127	42
1206	128	43
1207	128	43
1208	129	43
1209	130	43
1210	130	43
1211	131	44
1212	131	44
1213	132	44
1214	133	44
1215	133	44
1216	134	45
1217	134	45
1218	135	45
1219	136	45
1220	136	45
1221	137	46
1222	137	46
1223	138	46
1224	139	46
1225	139	46
1226	140	47
1227	140	47
1228	141	47
1229	142	47
1230	142	47
1231	143	48
1232	143	48
1233	144	48
1234	145	48
1235	145	48
1236	146	49
1237	146	49
1238	147	49
1239	148	49
1240	148	49
1241	149	50
1242	149	50
1243	150	50
1244	151	50
1245	151	50
1246	152	51
1247	152	51
1248	153	51
1249	154	51
1250	154	51
1251	155	52
1252	155	52
1253	156	52
1254	157	52
1255	157	52
1256	158	53
1257	158	53
1258	159	53
1259	160	53
1260	160	53
1261	161	54
1262	161	54
1263	162	54
1264	163	54
1265	163	54
1266	164	55
1267	164	55
1268	165	55
1269	166	55
1270	166	55
1271	167	56
1272	167	56
1273	168	56
1274	169	56
1275	169	56
1276	170	57
1277	170	57
1278	171	57
1279	172	57
1280	172	57
1281	173	58
1282	173	58
1283	174	58
1284	175	58
1285	175	58
1286	176	59
1287	176	59
1288	177	59
1289	178	59
1290	178	59
1291	179	60
1292	179	60
1293	180	60
1294	181	60
1295	181	60
1296	182	61
1297	182	61
1298	183	61
1299	184	61
1300	184	61
1301	185	62
1302	185	62
1303	186	62
1304	187	62
1305	187	62
1306	188	63
1307	188	63
1308	189	63
1309	190	63
1310	190	63
1311	191	64
1312	191	64
1313	192	64
1314	193	64
1315	193	64
1316	194	65
1317	194	65
1318	195	65
1319	196	65
1320	196	65
1321	197	66
1322	197	66
1323	198	66
