CYCLE	CMDPOS0	CMDPOS1
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	1	0
950	1	0
951	1	0
952	1	0
953	1	0
954	1	0
955	1	0
956	1	0
957	1	0
958	1	0
959	1	0
960	1	0
961	1	0
962	1	0
963	1	0
964	1	0
965	2	0
966	2	0
967	2	0
968	2	0
969	2	0
970	2	0
971	2	0
972	2	0
973	2	0
974	2	0
975	2	0
976	3	0
977	3	0
978	3	0
979	3	0
980	3	0
981	3	0
982	3	0
983	3	0
984	3	0
985	3	0
986	4	0
987	4	0
988	4	0
989	4	0
990	4	0
991	4	0
992	4	0
993	4	0
994	5	0
995	5	0
996	5	0
997	5	0
998	5	0
999	5	0
1000	5	0
1001	6	0
1002	6	0
1003	6	0
1004	6	0
1005	6	0
1006	6	0
1007	7	0
1008	7	0
1009	7	0
1010	7	0
1011	7	0
1012	7	0
1013	8	0
1014	8	0
1015	8	0
1016	8	0
1017	8	0
1018	8	0
1019	9	0
1020	9	0
1021	9	0
1022	9	0
1023	9	0
1024	10	0
1025	10	0
1026	10	0
1027	10	0
1028	10	0
1029	11	0
1030	11	0
1031	11	0
1032	11	0
1033	11	0
1034	12	0
1035	12	0
1036	12	0
1037	12	0
1038	13	0
1039	13	0
1040	13	0
1041	13	0
1042	13	0
1043	14	0
1044	14	0
1045	14	0
1046	14	0
1047	15	0
1048	15	0
1049	15	0
1050	15	0
1051	16	0
1052	16	0
1053	16	0
1054	16	0
1055	17	0
1056	17	0
1057	17	0
1058	17	0
1059	18	0
1060	18	0
1061	18	0
1062	18	0
1063	19	0
1064	19	0
1065	19	0
1066	20	0
1067	20	0
1068	20	0
1069	20	0
1070	21	0
1071	21	0
1072	21	0
1073	22	0
1074	22	0
1075	22	0
1076	23	0
1077	23	0
1078	23	0
1079	23	0
1080	24	0
1081	24	0
1082	24	0
1083	25	0
1084	25	0
1085	25	0
1086	26	0
1087	26	0
1088	26	0
1089	27	0
1090	27	0
1091	27	0
1092	28	0
1093	28	0
1094	28	0
1095	29	0
1096	29	0
1097	29	0
1098	30	0
1099	30	0
1100	30	0
1101	31	0
1102	31	0
1103	31	0
1104	32	0
1105	32	0
1106	32	0
1107	33	0
1108	33	0
1109	33	0
1110	34	0
1111	34	0
1112	35	0
1113	35	0
1114	35	0
1115	36	0
1116	36	0
1117	36	0
1118	37	0
1119	37	0
1120	38	0
1121	38	0
1122	38	0
1123	39	0
1124	39	0
1125	40	0
1126	40	0
1127	40	0
1128	41	0
1129	41	0
1130	42	0
1131	42	0
1132	42	0
1133	43	0
1134	43	0
1135	44	0
1136	44	0
1137	45	0
1138	45	0
1139	45	0
1140	46	0
1141	46	0
1142	47	0
1143	47	0
1144	48	0
1145	48	0
1146	48	0
1147	49	0
1148	49	0
1149	50	0
1150	50	0
1151	51	0
1152	51	0
1153	52	0
1154	52	0
1155	52	0
1156	53	0
1157	53	0
1158	54	0
1159	54	0
1160	55	0
1161	55	0
1162	55	0
1163	56	0
1164	56	0
1165	57	0
1166	57	0
1167	57	0
1168	58	0
1169	58	0
1170	59	0
1171	59	0
1172	60	0
1173	60	0
1174	60	0
1175	61	0
1176	61	0
1177	62	0
1178	62	0
1179	62	0
1180	63	0
1181	63	0
1182	63	0
1183	64	0
1184	64	0
1185	65	0
1186	65	0
1187	65	0
1188	66	0
1189	66	0
1190	66	0
1191	67	0
1192	67	0
1193	68	0
1194	68	0
1195	68	0
1196	69	0
1197	69	0
1198	69	0
1199	70	0
1200	70	0
1201	70	0
1202	71	0
1203	71	0
1204	71	0
1205	72	0
1206	72	0
1207	72	0
1208	73	0
1209	73	0
1210	73	0
1211	74	0
1212	74	0
1213	74	0
1214	75	0
1215	75	0
1216	75	0
1217	76	0
1218	76	0
1219	76	0
1220	77	0
1221	77	0
1222	77	0
1223	77	0
1224	78	0
1225	78	0
1226	78	0
1227	79	0
1228	79	0
1229	79	0
