CYCLE	CMDPOS0	CMDPOS1
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	0	0
958	0	0
959	0	0
960	0	0
961	0	0
962	0	0
963	0	0
964	1	0
965	1	0
966	1	0
967	1	0
968	1	0
969	1	0
970	1	0
971	1	0
972	1	0
973	1	0
974	1	0
975	1	0
976	1	0
977	1	0
978	1	0
979	1	0
980	2	0
981	2	0
982	2	0
983	2	0
984	2	0
985	2	0
986	2	0
987	2	0
988	2	0
989	2	0
990	2	0
991	3	0
992	3	0
993	3	0
994	3	0
995	3	0
996	3	0
997	3	0
998	3	0
999	3	0
1000	3	0
1001	4	0
1002	4	0
1003	4	0
1004	4	0
1005	4	0
1006	4	0
1007	4	0
1008	4	0
1009	5	0
1010	5	0
1011	5	0
1012	5	0
1013	5	0
1014	5	0
1015	5	0
1016	6	0
1017	6	0
1018	6	0
1019	6	0
1020	6	0
1021	6	0
1022	7	0
1023	7	0
1024	7	0
1025	7	0
1026	7	0
1027	7	0
1028	8	0
1029	8	0
1030	8	0
1031	8	0
1032	8	0
1033	8	0
1034	9	0
1035	9	0
1036	9	0
1037	9	0
1038	9	0
1039	10	0
1040	10	0
1041	10	0
1042	10	0
1043	10	0
1044	11	0
1045	11	0
1046	11	0
1047	11	0
1048	11	0
1049	12	0
1050	12	0
1051	12	0
1052	12	0
1053	13	0
1054	13	0
1055	13	0
1056	13	0
1057	13	0
1058	14	0
1059	14	0
1060	14	0
1061	14	0
1062	15	0
1063	15	0
1064	15	0
1065	15	0
1066	16	0
1067	16	0
1068	16	0
1069	16	0
1070	17	0
1071	17	0
1072	17	0
1073	17	0
1074	18	0
1075	18	0
1076	18	0
1077	18	0
1078	19	0
1079	19	0
1080	19	0
1081	20	0
1082	20	0
1083	20	0
1084	20	0
1085	21	0
1086	21	0
1087	21	0
1088	22	0
1089	22	0
1090	22	0
1091	23	0
1092	23	0
1093	23	0
1094	23	0
1095	24	0
1096	24	0
1097	24	0
1098	25	0
1099	25	0
1100	25	0
1101	26	0
1102	26	0
1103	26	0
1104	27	0
1105	27	0
1106	27	0
1107	28	0
1108	28	0
1109	28	0
1110	29	0
1111	29	0
1112	29	0
1113	30	0
1114	30	0
1115	30	0
1116	31	0
1117	31	0
1118	31	0
1119	32	0
1120	32	0
1121	32	0
1122	33	0
1123	33	0
1124	33	0
1125	34	0
1126	34	0
1127	35	0
1128	35	0
1129	35	0
1130	36	0
1131	36	0
1132	36	0
1133	37	0
1134	37	0
1135	38	0
1136	38	0
1137	38	0
1138	39	0
1139	39	0
1140	40	0
1141	40	0
1142	40	0
1143	41	0
1144	41	0
1145	42	0
1146	42	0
1147	42	0
1148	43	0
1149	43	0
1150	44	0
1151	44	0
1152	45	0
1153	45	0
1154	45	0
1155	46	0
1156	46	0
1157	47	0
1158	47	0
1159	48	0
1160	48	0
1161	48	0
1162	49	0
1163	49	0
1164	50	0
1165	50	0
1166	51	0
1167	51	0
1168	52	0
1169	52	0
1170	52	0
1171	53	0
1172	53	0
1173	54	0
1174	54	0
1175	55	0
1176	55	0
1177	55	0
1178	56	0
1179	56	0
1180	57	0
1181	57	0
1182	57	0
1183	58	0
1184	58	0
1185	59	0
1186	59	0
1187	60	0
1188	60	0
1189	60	0
1190	61	0
1191	61	0
1192	62	0
1193	62	0
1194	62	0
1195	63	0
1196	63	0
1197	63	0
1198	64	0
1199	64	0
1200	65	0
1201	65	0
1202	65	0
1203	66	0
1204	66	0
1205	66	0
1206	67	0
1207	67	0
1208	68	0
1209	68	0
1210	68	0
1211	69	0
1212	69	0
1213	69	0
1214	70	0
1215	70	0
1216	70	0
1217	71	0
1218	71	0
1219	71	0
1220	72	0
1221	72	0
1222	72	0
1223	73	0
1224	73	0
1225	73	0
1226	74	0
1227	74	0
1228	74	0
1229	75	0
1230	75	0
1231	75	0
1232	76	0
1233	76	0
1234	76	0
1235	77	0
1236	77	0
1237	77	0
1238	77	0
1239	78	0
1240	78	0
1241	78	0
1242	79	0
1243	79	0
1244	79	0
1245	79	0
1246	80	0
1247	80	0
1248	80	0
1249	81	0
1250	81	0
1251	81	0
1252	81	0
1253	82	0
1254	82	0
1255	82	0
1256	83	0
1257	83	0
1258	83	0
1259	83	0
1260	84	0
1261	84	0
1262	84	0
1263	84	0
1264	85	0
1265	85	0
1266	85	0
1267	85	0
1268	86	0
1269	86	0
1270	86	0
1271	86	0
1272	86	0
1273	87	0
1274	87	0
1275	87	0
1276	87	0
1277	88	0
1278	88	0
1279	88	0
1280	88	0
1281	89	0
1282	89	0
1283	89	0
1284	89	0
1285	89	0
1286	90	0
1287	90	0
1288	90	0
1289	90	0
1290	90	0
1291	91	0
1292	91	0
1293	91	0
1294	91	0
1295	91	0
1296	91	0
1297	92	0
1298	92	0
1299	92	0
1300	92	0
1301	92	0
1302	93	0
1303	93	0
1304	93	0
1305	93	0
1306	93	0
1307	93	0
1308	94	0
1309	94	0
1310	94	0
1311	94	0
1312	94	0
1313	94	0
1314	94	0
1315	95	0
1316	95	0
1317	95	0
1318	95	0
1319	95	0
1320	95	0
1321	95	0
1322	96	0
1323	96	0
1324	96	0
1325	96	0
1326	96	0
1327	96	0
1328	96	0
1329	96	0
1330	97	0
1331	97	0
1332	97	0
1333	97	0
1334	97	0
1335	97	0
1336	97	0
1337	97	0
1338	97	0
1339	98	0
1340	98	0
1341	98	0
1342	98	0
1343	98	0
1344	98	0
1345	98	0
1346	98	0
1347	98	0
1348	98	0
1349	98	0
1350	99	0
1351	99	0
1352	99	0
1353	99	0
1354	99	0
1355	99	0
1356	99	0
1357	99	0
1358	99	0
1359	99	0
1360	99	0
1361	99	0
1362	99	0
1363	99	0
1364	99	0
1365	99	0
1366	100	0
1367	100	0
1368	100	0
1369	100	0
1370	100	0
1371	100	0
1372	100	0
1373	100	0
1374	100	0
1375	100	0
1376	100	0
1377	100	0
1378	100	0
1379	100	0
1380	100	0
1381	100	0
1382	100	0
1383	100	0
1384	100	0
1385	100	0
1386	100	0
1387	100	0
1388	100	0
1389	100	0
1390	100	0
1391	100	0
1392	100	0
1393	100	0
1394	100	0
1395	100	0
1396	100	0
1397	100	0
1398	100	0
1399	100	0
1400	100	0
1401	100	0
1402	100	0
1403	100	0
1404	100	0
1405	100	0
1406	100	0
1407	100	0
1408	100	0
1409	100	0
1410	100	0
1411	100	1
1412	100	1
1413	100	1
1414	100	1
1415	100	1
1416	100	1
1417	100	1
1418	100	1
1419	100	1
1420	100	1
1421	100	1
1422	100	1
1423	100	1
1424	100	1
1425	100	1
1426	100	1
1427	100	2
1428	100	2
1429	100	2
1430	100	2
1431	100	2
1432	100	2
1433	100	2
1434	100	2
1435	100	2
1436	100	2
1437	100	2
1438	100	2
1439	100	3
1440	100	3
1441	100	3
1442	100	3
1443	100	3
1444	100	3
1445	100	3
1446	100	3
1447	100	3
1448	100	4
1449	100	4
1450	100	4
1451	100	4
1452	100	4
1453	100	4
1454	100	4
1455	100	4
1456	100	5
1457	100	5
1458	100	5
1459	100	5
