CYCLE	CMDPOS0	CMDPOS1
894	0	0
895	0	0
896	0	0
897	0	0
898	0	0
899	0	0
900	0	0
901	0	0
902	0	0
903	0	0
904	0	0
905	0	0
906	0	0
907	0	0
908	0	0
909	0	0
910	0	0
911	0	0
912	0	0
913	0	0
914	1	0
915	1	0
916	1	0
917	1	0
918	1	0
919	1	0
920	1	0
921	2	0
922	2	0
923	2	0
924	2	0
925	2	0
926	3	0
927	3	0
928	3	0
929	3	0
930	4	0
931	4	0
932	4	0
933	4	0
934	5	0
935	5	0
936	5	0
937	6	0
938	6	0
939	6	0
940	7	0
941	7	0
942	8	0
943	8	0
944	8	0
945	9	0
946	9	0
947	10	0
948	10	0
949	11	0
950	11	0
951	12	0
952	12	0
953	12	0
954	13	0
955	14	0
956	14	0
957	15	0
958	15	0
959	16	0
960	16	0
961	17	0
962	17	0
963	18	0
964	19	0
965	19	0
966	20	0
967	20	0
968	21	0
969	22	0
970	22	0
971	23	0
972	24	0
973	24	0
974	25	0
975	26	0
976	27	0
977	27	0
978	28	0
979	29	0
980	30	0
981	30	0
982	31	0
983	32	0
984	33	0
985	34	0
986	34	0
987	35	0
988	36	0
989	37	0
990	38	0
991	39	0
992	40	0
993	40	0
994	41	0
995	42	0
996	43	0
997	44	0
998	45	0
999	46	0
1000	47	0
1001	48	0
1002	49	0
1003	50	0
1004	51	0
1005	52	0
1006	53	0
1007	54	0
1008	55	0
1009	56	0
1010	57	0
1011	58	0
1012	59	0
1013	60	0
1014	61	0
1015	62	0
1016	63	0
1017	64	0
1018	65	0
1019	66	0
1020	67	0
1021	68	0
1022	69	0
1023	70	0
1024	71	0
1025	72	0
1026	73	0
1027	74	0
1028	75	0
1029	76	0
1030	77	0
1031	78	0
1032	79	0
1033	80	0
1034	81	0
1035	82	0
1036	83	0
1037	84	0
1038	85	0
1039	86	0
1040	87	0
1041	88	0
1042	89	0
1043	90	0
1044	91	0
1045	92	0
1046	93	0
1047	94	0
1048	95	0
1049	96	0
1050	97	0
1051	98	0
1052	99	0
1053	100	0
1054	101	0
1055	102	0
1056	103	0
1057	104	0
1058	105	0
1059	106	0
1060	107	0
1061	108	1
1062	109	1
1063	110	1
1064	111	1
1065	112	1
1066	113	2
1067	114	2
1068	115	2
1069	116	2
1070	117	3
1071	117	3
1072	118	4
1073	119	4
1074	120	4
1075	121	5
1076	122	5
1077	123	6
1078	124	6
1079	125	7
1080	126	7
1081	126	8
1082	127	8
1083	128	9
1084	129	9
1085	130	10
1086	131	10
1087	131	11
1088	132	12
1089	133	12
1090	134	13
1091	134	14
1092	135	14
1093	136	15
1094	136	16
1095	137	16
1096	138	17
1097	138	18
1098	139	19
1099	140	20
1100	140	20
1101	141	21
1102	141	22
1103	142	23
1104	142	24
1105	143	25
1106	144	25
1107	144	26
1108	144	27
1109	145	28
1110	145	29
1111	146	30
1112	146	31
1113	147	32
1114	147	33
1115	147	34
1116	148	34
1117	148	35
1118	148	36
1119	148	37
1120	149	38
1121	149	39
1122	149	40
1123	149	41
1124	149	42
1125	150	43
1126	150	44
1127	150	45
1128	150	46
1129	150	47
1130	150	48
1131	150	49
1132	150	50
1133	150	51
1134	150	52
1135	150	53
1136	150	54
1137	150	55
1138	150	56
1139	150	57
1140	150	58
1141	150	59
1142	150	60
1143	150	61
1144	150	62
1145	150	63
1146	150	64
1147	150	65
1148	150	66
1149	150	67
1150	150	68
1151	150	69
1152	150	70
1153	150	71
1154	150	72
1155	150	73
1156	150	74
1157	150	75
1158	150	76
1159	150	77
1160	150	78
1161	150	79
1162	150	80
1163	150	81
1164	150	82
1165	150	83
1166	150	84
1167	150	85
1168	150	86
1169	150	87
1170	150	88
1171	150	89
1172	150	90
1173	150	91
1174	150	92
1175	150	93
1176	150	94
1177	150	95
1178	150	96
1179	150	97
1180	150	98
1181	150	99
1182	150	100
1183	150	101
1184	150	102
1185	150	103
1186	150	104
1187	150	105
1188	150	106
1189	149	107
1190	149	108
1191	149	109
1192	149	110
1193	149	111
1194	149	112
1195	148	113
1196	148	114
1197	148	115
1198	147	116
1199	147	117
1200	147	118
1201	146	119
1202	146	120
1203	146	120
1204	145	121
1205	145	122
1206	144	123
1207	144	124
1208	143	125
1209	143	126
1210	142	127
1211	142	127
1212	141	128
1213	141	129
1214	140	130
1215	139	131
1216	139	132
1217	138	132
1218	138	133
1219	137	134
1220	136	135
1221	135	135
1222	135	136
1223	134	137
1224	133	137
1225	133	138
1226	132	139
1227	131	139
1228	130	140
1229	129	140
1230	129	141
1231	128	142
1232	127	142
1233	126	143
1234	125	143
1235	124	144
1236	124	144
1237	123	145
1238	122	145
1239	121	145
1240	120	146
1241	119	146
1242	118	147
1243	117	147
1244	116	147
1245	115	148
1246	114	148
1247	113	148
1248	112	148
1249	111	149
1250	110	149
1251	109	149
1252	108	149
1253	107	149
1254	106	150
1255	105	150
1256	104	150
1257	103	150
1258	102	150
1259	101	150
1260	100	150
1261	100	150
1262	99	150
1263	98	150
1264	97	150
1265	96	150
1266	95	150
1267	94	150
1268	93	150
1269	92	150
1270	91	150
1271	90	150
1272	89	150
1273	88	150
1274	87	150
1275	86	150
1276	85	150
1277	84	150
1278	83	150
1279	82	150
1280	81	150
1281	80	150
1282	79	150
1283	78	150
1284	77	150
1285	76	150
1286	75	150
1287	74	150
1288	73	150
1289	72	150
1290	71	150
1291	70	150
1292	69	150
1293	68	150
1294	67	150
1295	66	150
1296	65	150
1297	64	150
1298	63	150
1299	62	150
1300	61	150
1301	60	150
1302	59	150
1303	58	150
1304	57	150
1305	56	150
1306	55	150
1307	54	150
1308	53	150
1309	52	150
1310	51	150
1311	50	150
1312	49	150
1313	48	150
1314	47	150
1315	46	150
1316	45	150
1317	44	150
1318	43	150
1319	42	150
1320	41	150
1321	40	150
1322	39	150
1323	38	150
1324	37	150
1325	36	150
1326	35	150
1327	34	150
1328	33	150
1329	32	150
1330	31	150
1331	30	150
1332	29	150
1333	28	150
1334	27	150
1335	26	150
1336	25	150
1337	24	150
1338	23	150
1339	22	150
1340	21	150
1341	20	150
1342	19	150
1343	18	150
1344	17	150
1345	16	150
1346	15	150
1347	14	150
1348	13	150
1349	12	150
1350	11	150
1351	10	150
1352	9	150
1353	8	150
1354	7	150
1355	6	150
1356	5	150
1357	4	150
1358	3	150
1359	2	150
1360	1	150
1361	-0	150
1362	-1	150
1363	-2	150
1364	-3	150
1365	-4	150
1366	-5	150
1367	-6	150
1368	-7	149
1369	-8	149
1370	-9	149
1371	-10	149
1372	-11	149
1373	-12	148
1374	-13	148
1375	-14	148
1376	-15	148
1377	-16	147
1378	-17	147
1379	-18	147
1380	-19	146
1381	-20	146
1382	-21	146
1383	-22	145
1384	-22	145
1385	-23	144
1386	-24	144
1387	-25	143
1388	-26	143
1389	-27	142
