CYCLE	CMDPOS0	CMDPOS1
894	0	0
895	0	0
896	0	0
897	0	0
898	0	0
899	0	0
900	0	0
901	0	0
902	0	0
903	0	-0
904	0	-0
905	0	-0
906	0	-0
907	0	-0
908	0	-0
909	0	-0
910	1	-0
911	1	-0
912	1	-0
913	1	-0
914	1	-0
915	1	-0
916	2	-0
917	2	-0
918	2	-0
919	2	-0
920	3	-0
921	3	-0
922	3	-0
923	4	-1
924	4	-1
925	4	-1
926	5	-1
927	5	-1
928	6	-1
929	6	-1
930	7	-1
931	7	-1
932	7	-1
933	8	-1
934	8	-1
935	9	-1
936	10	-1
937	10	-1
938	11	-1
939	11	-2
940	12	-2
941	13	-2
942	13	-2
943	14	-2
944	15	-2
945	15	-2
946	16	-2
947	17	-2
948	17	-2
949	18	-3
950	19	-3
951	20	-3
952	21	-3
953	21	-3
954	22	-3
955	23	-3
956	24	-3
957	25	-3
958	26	-4
959	27	-4
960	28	-4
961	29	-4
962	29	-4
963	30	-4
964	31	-4
965	32	-4
966	33	-5
967	34	-5
968	35	-5
969	37	-5
970	38	-5
971	39	-5
972	40	-5
973	41	-5
974	42	-6
975	43	-6
976	44	-6
977	45	-6
978	46	-6
979	47	-6
980	49	-6
981	50	-6
982	51	-7
983	52	-7
984	53	-7
985	54	-7
986	56	-7
987	57	-7
988	58	-7
989	59	-7
990	60	-8
991	62	-8
992	63	-8
993	64	-8
994	65	-8
995	66	-8
996	68	-8
997	69	-8
998	70	-8
999	71	-8
1000	72	-8
1001	74	-9
1002	75	-9
1003	76	-9
1004	77	-9
1005	78	-9
1006	79	-9
1007	80	-9
1008	81	-9
1009	82	-9
1010	83	-9
1011	84	-9
1012	85	-9
1013	86	-9
1014	87	-9
1015	88	-9
1016	89	-9
1017	90	-9
1018	91	-9
1019	91	-8
1020	92	-8
1021	93	-8
1022	94	-8
1023	94	-8
1024	95	-8
1025	96	-8
1026	96	-8
1027	97	-8
1028	97	-7
1029	98	-7
1030	98	-7
1031	99	-7
1032	99	-7
1033	99	-6
1034	100	-6
1035	100	-6
1036	100	-6
1037	101	-5
1038	101	-5
1039	101	-5
1040	101	-5
1041	101	-4
1042	101	-4
1043	101	-4
1044	101	-3
1045	101	-3
1046	101	-3
1047	101	-2
1048	101	-2
1049	101	-1
1050	101	-1
1051	100	-0
1052	100	-0
1053	100	0
1054	99	1
1055	99	1
1056	98	2
1057	98	2
1058	97	3
1059	97	4
1060	96	4
1061	96	5
1062	95	5
1063	94	6
1064	94	6
1065	93	7
1066	92	8
1067	91	8
1068	91	9
1069	90	10
1070	89	10
1071	88	11
1072	87	12
1073	86	12
1074	86	13
1075	85	14
1076	84	14
1077	83	15
1078	82	16
1079	81	16
1080	80	17
1081	79	18
1082	78	19
1083	77	19
1084	76	20
1085	75	21
1086	74	22
1087	73	22
1088	72	23
1089	71	24
1090	70	25
1091	69	26
1092	68	26
1093	68	27
1094	67	28
1095	66	29
1096	65	29
1097	64	30
1098	63	31
1099	62	32
1100	61	33
1101	61	33
1102	60	34
1103	59	35
1104	58	36
1105	58	37
1106	57	37
1107	56	38
1108	56	39
1109	55	40
1110	54	40
1111	54	41
1112	53	42
1113	53	43
1114	52	44
1115	52	44
1116	52	45
1117	51	46
1118	51	47
1119	51	47
1120	50	48
1121	50	49
1122	50	49
1123	50	50
1124	50	51
1125	50	52
1126	50	52
1127	50	53
1128	50	54
1129	50	54
1130	51	55
1131	51	56
1132	51	56
1133	51	57
1134	52	58
1135	52	58
1136	53	59
1137	53	60
1138	54	60
1139	54	61
1140	55	62
1141	55	62
1142	56	63
1143	57	63
1144	57	64
1145	58	65
1146	59	65
1147	59	66
1148	60	67
1149	61	67
1150	62	68
1151	62	69
1152	63	69
1153	64	70
1154	65	70
1155	66	71
1156	67	72
1157	68	72
1158	69	73
1159	70	74
1160	70	74
1161	71	75
1162	72	76
1163	73	76
1164	74	77
1165	75	78
1166	76	78
1167	77	79
1168	78	80
1169	79	80
1170	80	81
1171	81	82
1172	82	83
1173	83	83
1174	84	84
1175	85	85
1176	86	85
1177	87	86
1178	88	87
1179	89	88
1180	89	89
1181	90	89
1182	91	90
1183	92	91
1184	93	92
1185	94	93
1186	95	93
1187	95	94
1188	96	95
1189	97	96
1190	98	97
1191	98	98
1192	99	99
1193	100	100
1194	100	100
1195	101	101
1196	102	102
1197	102	103
1198	103	104
1199	103	105
1200	104	106
1201	104	107
1202	104	108
1203	105	109
1204	105	110
1205	106	111
1206	106	112
1207	106	113
1208	106	114
1209	107	116
1210	107	117
1211	107	118
1212	107	119
1213	107	120
1214	108	121
1215	108	122
1216	108	123
1217	108	124
1218	108	125
1219	108	126
1220	108	127
1221	108	128
1222	108	129
1223	108	130
1224	107	131
1225	107	132
1226	107	133
1227	107	135
1228	107	136
1229	106	137
1230	106	138
1231	106	139
1232	105	140
1233	105	141
1234	105	141
1235	104	142
1236	104	143
1237	103	144
1238	103	145
1239	103	146
1240	102	147
1241	101	148
1242	101	149
1243	100	150
1244	100	150
1245	99	151
1246	98	152
1247	98	153
1248	97	154
1249	96	154
1250	96	155
1251	95	156
1252	94	156
1253	93	157
1254	92	158
1255	92	158
1256	91	159
1257	90	160
1258	89	160
1259	88	161
1260	87	161
1261	86	162
1262	85	162
1263	84	163
1264	83	163
1265	82	164
1266	81	164
1267	80	165
1268	79	165
1269	78	166
1270	77	166
1271	76	166
1272	75	167
1273	74	167
1274	73	168
1275	71	168
1276	70	168
1277	69	168
1278	68	169
1279	67	169
1280	66	169
1281	65	169
1282	63	170
1283	62	170
1284	61	170
1285	60	170
1286	59	170
1287	58	170
1288	56	170
1289	55	170
1290	54	171
1291	53	171
1292	52	171
1293	50	171
1294	49	171
1295	48	171
1296	47	171
1297	46	171
1298	44	170
1299	43	170
1300	42	170
1301	41	170
1302	40	170
1303	38	170
1304	37	170
1305	36	170
1306	35	169
1307	34	169
1308	33	169
1309	32	169
1310	30	168
1311	29	168
1312	28	168
1313	27	167
1314	26	167
1315	25	167
1316	24	166
1317	23	166
1318	22	166
1319	21	165
1320	20	165
1321	19	164
1322	18	164
1323	17	163
1324	16	163
1325	15	162
1326	14	162
1327	13	161
1328	12	161
1329	11	160
1330	10	160
1331	9	159
1332	8	158
1333	7	158
1334	7	157
1335	6	156
1336	5	156
1337	4	155
1338	4	154
1339	3	154
1340	2	153
1341	2	152
1342	1	151
1343	0	150
1344	-0	150
1345	-1	149
1346	-1	148
1347	-2	147
1348	-2	146
1349	-3	145
1350	-3	144
1351	-4	143
1352	-4	142
1353	-5	142
1354	-5	141
1355	-5	140
1356	-6	139
1357	-6	138
1358	-6	137
1359	-6	136
1360	-7	135
1361	-7	134
1362	-7	133
1363	-7	132
1364	-7	131
1365	-7	129
1366	-7	128
1367	-7	127
1368	-7	126
