CYCLE	CMDPOS0	CMDPOS1
895	0	0
896	0	0
897	0	0
898	0	0
899	0	0
900	0	0
901	0	0
902	0	0
903	0	0
904	0	0
905	0	0
906	0	0
907	0	0
908	0	0
909	0	0
910	0	0
911	0	0
912	0	0
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	1	0
930	1	0
931	1	0
932	1	0
933	1	0
934	1	0
935	1	0
936	1	0
937	1	0
938	1	0
939	1	0
940	1	0
941	1	0
942	1	0
943	1	0
944	1	0
945	2	0
946	2	0
947	2	0
948	2	0
949	2	0
950	2	0
951	2	0
952	2	0
953	2	0
954	2	0
955	2	0
956	3	0
957	3	0
958	3	0
959	3	0
960	3	0
961	3	0
962	3	0
963	3	0
964	3	0
965	3	0
966	4	0
967	4	0
968	4	0
969	4	0
970	4	0
971	4	0
972	4	0
973	4	0
974	5	0
975	5	0
976	5	0
977	5	0
978	5	0
979	5	0
980	5	0
981	6	0
982	6	0
983	6	0
984	6	0
985	6	0
986	6	0
987	7	0
988	7	0
989	7	0
990	7	0
991	7	0
992	7	0
993	8	0
994	8	0
995	8	0
996	8	0
997	8	0
998	8	0
999	9	0
1000	9	0
1001	9	0
1002	9	0
1003	9	0
1004	10	0
1005	10	0
1006	10	0
1007	10	0
1008	10	0
1009	11	0
1010	11	0
1011	11	0
1012	11	0
1013	11	0
1014	12	0
1015	12	0
1016	12	0
1017	12	0
1018	13	0
1019	13	0
1020	13	0
1021	13	0
1022	13	0
1023	14	0
1024	14	0
1025	14	0
1026	14	0
1027	15	0
1028	15	0
1029	15	0
1030	15	0
1031	16	0
1032	16	0
1033	16	0
1034	16	0
1035	17	0
1036	17	0
1037	17	0
1038	17	0
1039	18	0
1040	18	0
1041	18	0
1042	18	0
1043	19	0
1044	19	0
1045	19	0
1046	20	0
1047	20	0
1048	20	0
1049	20	0
1050	21	0
1051	21	0
1052	21	0
1053	22	0
1054	22	0
1055	22	0
1056	23	0
1057	23	0
1058	23	0
1059	23	0
1060	24	0
1061	24	0
1062	24	0
1063	25	0
1064	25	0
1065	25	0
1066	26	0
1067	26	0
1068	26	0
1069	27	0
1070	27	0
1071	27	0
1072	28	0
1073	28	0
1074	28	0
1075	29	0
1076	29	0
1077	29	0
1078	30	0
1079	30	0
1080	30	0
1081	31	0
1082	31	0
1083	31	0
1084	32	0
1085	32	0
1086	32	0
1087	33	0
1088	33	0
1089	33	0
1090	34	0
1091	34	0
1092	35	0
1093	35	0
1094	35	0
1095	36	0
1096	36	0
1097	36	0
1098	37	0
1099	37	0
1100	38	0
1101	38	0
1102	38	0
1103	39	0
1104	39	0
1105	40	0
1106	40	0
1107	40	0
1108	41	0
1109	41	0
1110	42	0
1111	42	0
1112	42	0
1113	43	0
1114	43	0
1115	44	0
1116	44	0
1117	45	0
1118	45	0
1119	45	0
1120	46	0
1121	46	0
1122	47	0
1123	47	0
1124	48	0
1125	48	0
1126	48	0
1127	49	0
1128	49	0
1129	50	0
1130	50	0
1131	51	0
1132	51	0
1133	52	0
1134	52	0
1135	52	0
1136	53	0
1137	53	0
1138	54	0
1139	54	0
1140	55	0
1141	55	0
1142	55	0
1143	56	0
1144	56	0
1145	57	0
1146	57	0
1147	57	0
1148	58	0
1149	58	0
1150	59	0
1151	59	0
1152	60	0
1153	60	0
1154	60	0
1155	61	0
1156	61	0
1157	62	0
1158	62	0
1159	62	0
1160	63	0
1161	63	0
1162	63	0
1163	64	0
1164	64	0
1165	65	0
1166	65	0
1167	65	0
1168	66	0
1169	66	0
1170	66	0
1171	67	0
1172	67	0
1173	68	0
1174	68	0
1175	68	0
1176	69	0
1177	69	0
1178	69	0
1179	70	0
1180	70	0
1181	70	0
1182	71	0
1183	71	0
1184	71	0
1185	72	0
1186	72	0
1187	72	0
1188	73	0
1189	73	0
1190	73	0
1191	74	0
1192	74	0
1193	74	0
1194	75	0
1195	75	0
1196	75	0
1197	76	0
1198	76	0
1199	76	0
1200	77	0
1201	77	0
1202	77	0
1203	77	0
1204	78	0
1205	78	0
1206	78	0
1207	79	0
1208	79	0
1209	79	0
1210	79	0
1211	80	0
1212	80	0
1213	80	0
1214	81	0
1215	81	0
1216	81	0
1217	81	0
1218	82	0
1219	82	0
1220	82	0
1221	83	0
1222	83	0
1223	83	0
1224	83	0
1225	84	0
1226	84	0
1227	84	0
1228	84	0
1229	85	0
1230	85	0
1231	85	0
1232	85	0
1233	86	0
1234	86	0
1235	86	0
1236	86	0
1237	86	0
1238	87	0
1239	87	0
1240	87	0
1241	87	0
1242	88	0
1243	88	0
1244	88	0
1245	88	0
1246	89	0
1247	89	0
1248	89	0
1249	89	0
1250	89	0
1251	90	0
1252	90	0
1253	90	0
1254	90	0
1255	90	0
1256	91	0
1257	91	0
1258	91	0
1259	91	0
1260	91	0
1261	91	0
1262	92	0
1263	92	0
1264	92	0
1265	92	0
1266	92	0
1267	93	0
1268	93	0
1269	93	0
1270	93	0
1271	93	0
1272	93	0
1273	94	0
1274	94	0
1275	94	0
1276	94	0
1277	94	0
1278	94	0
1279	94	0
1280	95	0
1281	95	0
1282	95	0
1283	95	0
1284	95	0
1285	95	0
1286	95	0
1287	96	0
1288	96	0
1289	96	0
1290	96	0
1291	96	0
1292	96	0
1293	96	0
1294	96	0
1295	97	0
1296	97	0
1297	97	0
1298	97	0
1299	97	0
1300	97	0
1301	97	0
1302	97	0
1303	97	0
1304	98	0
1305	98	0
1306	98	0
1307	98	0
1308	98	0
1309	98	0
1310	98	0
1311	98	0
1312	98	0
1313	98	0
1314	98	0
1315	98	0
1316	99	0
1317	99	0
1318	99	0
1319	99	0
1320	99	0
1321	99	0
1322	99	0
1323	99	0
1324	99	0
1325	99	0
1326	99	0
1327	99	0
1328	99	0
1329	99	0
1330	99	0
1331	99	0
1332	99	0
1333	100	0
1334	100	0
1335	100	0
1336	100	0
1337	100	0
1338	100	0
1339	100	0
1340	100	0
1341	100	0
1342	100	0
1343	100	0
1344	100	0
1345	100	0
1346	100	0
1347	100	0
1348	100	0
1349	100	0
1350	100	0
1351	100	0
1352	100	0
1353	100	0
1354	100	0
1355	100	0
1356	100	0
1357	100	0
1358	100	0
1359	100	0
1360	100	0
1361	100	0
1362	100	0
1363	100	0
1364	100	0
1365	100	0
1366	100	0
1367	100	0
1368	100	0
1369	100	0
1370	100	0
1371	100	0
1372	100	0
1373	100	0
1374	100	0
1375	100	0
1376	100	0
1377	100	0
1378	100	0
1379	100	0
1380	100	0
1381	100	0
1382	100	0
1383	100	0
1384	100	0
1385	100	0
1386	100	0
1387	100	0
1388	100	0
1389	100	0
1390	100	0
1391	100	0
1392	100	0
1393	100	0
1394	100	0
1395	100	0
1396	100	0
1397	100	0
1398	100	0
1399	100	0
1400	100	0
1401	100	0
1402	100	0
1403	100	0
1404	100	0
1405	100	0
1406	100	0
1407	100	0
1408	100	0
1409	100	0
1410	100	0
1411	100	0
1412	100	0
1413	100	0
1414	100	0
1415	100	0
1416	100	0
1417	100	0
1418	100	0
1419	100	0
1420	100	0
1421	100	0
1422	100	0
1423	100	0
1424	100	0
1425	100	0
1426	100	0
1427	100	0
1428	100	0
1429	100	0
1430	100	0
1431	100	0
1432	100	0
1433	100	0
1434	100	0
1435	100	0
1436	100	0
1437	100	0
1438	100	0
1439	100	0
1440	100	0
1441	100	0
1442	100	0
1443	100	0
1444	100	0
1445	100	0
1446	100	0
1447	100	0
1448	100	0
1449	100	0
1450	100	0
1451	100	0
1452	100	0
1453	100	0
1454	100	0
1455	100	0
1456	100	0
1457	100	0
1458	100	0
1459	100	0
1460	100	0
1461	100	0
1462	100	0
1463	100	0
1464	100	0
1465	100	0
1466	100	0
1467	100	0
1468	100	0
1469	100	0
1470	100	0
1471	100	0
1472	100	0
1473	100	0
1474	100	0
1475	100	0
1476	100	0
1477	100	0
1478	100	0
1479	100	0
1480	100	0
1481	100	0
1482	100	0
1483	100	0
1484	100	0
1485	100	0
1486	100	0
1487	100	0
1488	100	0
1489	100	0
1490	100	0
1491	100	0
1492	100	0
1493	100	0
1494	100	0
1495	100	0
1496	100	0
1497	100	0
1498	100	0
1499	100	0
1500	100	0
1501	100	0
1502	100	0
1503	100	0
1504	100	0
1505	100	0
1506	100	0
1507	100	0
1508	100	0
1509	100	0
1510	100	0
1511	100	0
1512	100	0
1513	100	0
1514	100	0
1515	100	0
1516	100	0
1517	100	0
1518	100	0
1519	100	0
1520	100	0
1521	100	0
1522	100	0
1523	100	0
1524	100	0
1525	100	0
1526	100	0
1527	100	0
1528	100	0
1529	100	0
1530	100	0
1531	100	0
1532	100	0
1533	100	0
1534	100	0
1535	100	0
1536	100	0
1537	100	0
1538	100	0
1539	100	0
1540	100	0
1541	100	0
1542	100	0
1543	100	0
1544	100	0
1545	100	0
1546	100	0
1547	100	0
1548	100	0
1549	100	0
1550	100	0
1551	100	0
1552	100	0
1553	100	0
1554	100	0
1555	100	0
1556	100	0
1557	100	0
1558	100	0
1559	100	0
1560	100	0
1561	100	0
1562	100	0
1563	100	0
1564	100	0
1565	100	0
1566	100	0
1567	100	0
1568	100	0
1569	100	0
1570	100	0
1571	100	0
1572	100	0
1573	100	0
1574	100	0
1575	100	0
1576	100	0
1577	100	0
1578	100	0
1579	100	0
1580	100	0
1581	100	0
1582	100	0
1583	100	0
1584	100	0
1585	100	0
1586	100	0
1587	100	0
1588	100	0
1589	100	0
1590	100	0
1591	100	0
1592	100	0
1593	100	0
1594	100	0
1595	100	0
1596	100	0
1597	100	0
1598	100	0
1599	100	0
1600	100	0
1601	100	0
1602	100	0
1603	100	0
1604	100	0
1605	100	0
1606	100	0
1607	100	0
1608	100	0
1609	100	0
1610	100	0
1611	100	0
1612	100	0
1613	100	0
1614	100	0
1615	100	0
1616	100	0
1617	100	0
1618	100	0
1619	100	0
1620	100	0
1621	100	0
1622	100	0
1623	100	0
1624	100	0
1625	100	0
1626	100	0
1627	100	0
1628	100	0
1629	100	0
1630	100	0
1631	100	0
1632	100	0
1633	100	0
1634	100	0
1635	100	0
1636	100	0
1637	100	0
1638	100	0
1639	100	0
1640	100	0
1641	100	0
1642	100	0
1643	100	0
1644	100	0
1645	100	0
1646	100	0
1647	100	0
1648	100	0
1649	100	0
1650	100	0
1651	100	0
1652	100	0
1653	100	0
1654	100	0
1655	100	0
1656	100	0
1657	100	0
1658	100	0
1659	100	0
1660	100	0
1661	100	0
1662	100	0
1663	100	0
1664	100	0
1665	100	0
1666	100	0
1667	100	0
1668	100	0
1669	100	0
1670	100	0
1671	100	0
1672	100	0
1673	100	0
1674	100	0
1675	100	0
1676	100	0
1677	100	0
1678	100	0
1679	100	0
1680	100	0
1681	100	0
1682	100	0
1683	100	0
1684	100	0
1685	100	0
1686	100	0
1687	100	0
1688	100	0
1689	100	0
1690	100	0
1691	100	0
1692	100	0
1693	100	0
1694	100	0
1695	100	0
1696	100	0
1697	100	0
1698	100	0
1699	100	0
1700	100	0
1701	100	0
1702	100	0
1703	100	0
1704	100	0
1705	100	0
1706	100	0
1707	100	0
1708	100	0
1709	100	0
1710	100	0
1711	100	0
1712	100	0
1713	100	0
1714	100	0
1715	100	0
1716	100	0
1717	100	0
1718	100	0
1719	100	0
1720	100	0
1721	100	0
1722	100	0
1723	100	0
1724	100	0
1725	100	0
1726	100	0
1727	100	0
1728	100	0
1729	100	0
1730	100	0
1731	100	0
1732	100	0
1733	100	0
1734	100	0
1735	100	0
1736	100	0
1737	100	0
1738	100	0
1739	100	0
1740	100	0
1741	100	0
1742	100	0
1743	100	0
1744	100	0
1745	100	0
1746	100	0
1747	100	0
1748	100	0
1749	100	0
