CYCLE	CMDPOS0	CMDPOS1
901	0	0
902	0	0
903	0	0
904	0	0
905	0	0
906	0	0
907	0	0
908	0	0
909	0	0
910	0	0
911	0	0
912	0	0
913	0	0
914	0	0
915	0	0
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	0	0
922	0	0
923	0	0
924	0	0
925	0	0
926	0	0
927	0	0
928	0	0
929	0	0
930	0	0
931	0	0
932	0	0
933	0	0
934	0	0
935	0	0
936	0	0
937	0	0
938	0	0
939	0	0
940	0	0
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	0	0
958	0	0
959	0	0
960	0	0
961	0	0
962	0	0
963	0	0
964	0	0
965	0	0
966	0	0
967	0	0
968	0	0
969	0	0
970	0	0
971	0	0
972	0	0
973	0	0
974	0	0
975	0	0
976	0	0
977	0	0
978	0	0
979	0	0
980	0	0
981	0	0
982	0	0
983	0	0
984	1	0
985	1	0
986	1	0
987	1	0
988	1	0
989	1	0
990	1	0
991	1	0
992	2	0
993	2	0
994	2	0
995	2	0
996	2	0
997	3	0
998	3	0
999	3	0
1000	3	0
1001	4	0
1002	4	0
1003	4	0
1004	5	0
1005	5	0
1006	5	0
1007	5	0
1008	6	0
1009	6	0
1010	6	0
1011	7	0
1012	7	0
1013	8	0
1014	8	0
1015	8	0
1016	9	0
1017	9	0
1018	10	0
1019	10	0
1020	11	0
1021	11	0
1022	12	0
1023	12	0
1024	13	0
1025	13	0
1026	14	0
1027	14	0
1028	15	0
1029	15	0
1030	16	0
1031	16	0
1032	17	0
1033	17	0
1034	18	0
1035	19	0
1036	19	0
1037	20	0
1038	20	0
1039	21	0
1040	22	0
1041	22	0
1042	23	0
1043	24	0
1044	25	0
1045	25	0
1046	26	0
1047	27	0
1048	27	0
1049	28	0
1050	29	0
1051	30	0
1052	30	0
1053	31	0
1054	32	0
1055	33	0
1056	34	0
1057	34	0
1058	35	0
1059	36	0
1060	37	0
1061	38	0
1062	39	0
1063	40	0
1064	41	0
1065	41	0
1066	42	0
1067	43	0
1068	44	0
1069	45	0
1070	46	0
1071	47	0
1072	48	0
1073	49	0
1074	50	0
1075	51	0
1076	52	0
1077	53	0
1078	54	0
1079	55	0
1080	56	0
1081	57	0
1082	58	0
1083	59	0
1084	60	0
1085	61	0
1086	62	0
1087	63	0
1088	64	0
1089	65	0
1090	66	0
1091	67	0
1092	68	0
1093	69	0
1094	70	0
1095	71	0
1096	72	0
1097	73	0
1098	74	0
1099	75	0
1100	76	0
1101	77	0
1102	78	0
1103	79	0
1104	80	0
1105	81	0
1106	82	0
1107	83	0
1108	84	0
1109	85	0
1110	86	0
1111	87	0
1112	88	0
1113	89	0
1114	90	0
1115	91	0
1116	92	0
1117	93	0
1118	94	0
1119	95	0
1120	96	0
1121	97	0
1122	98	0
1123	99	0
1124	100	0
1125	101	0
1126	102	0
1127	103	0
1128	104	0
1129	105	0
1130	106	0
1131	107	0
1132	108	0
1133	109	0
1134	110	0
1135	111	0
1136	112	0
1137	113	0
1138	114	0
1139	115	0
1140	116	0
1141	117	0
1142	118	0
1143	119	0
1144	120	0
1145	121	0
1146	122	0
1147	123	0
1148	124	0
1149	125	0
1150	126	0
1151	127	0
1152	128	0
1153	129	0
1154	130	0
1155	131	0
1156	132	0
1157	133	0
1158	134	0
1159	135	0
1160	136	0
1161	137	0
1162	138	0
1163	139	0
1164	140	0
1165	141	0
1166	142	0
1167	143	0
1168	144	0
1169	145	0
1170	146	0
1171	147	0
1172	148	0
1173	149	0
1174	150	0
1175	151	0
1176	152	0
1177	153	0
1178	154	0
1179	155	0
1180	156	0
1181	157	0
1182	158	0
1183	159	0
1184	160	0
1185	160	0
1186	161	0
1187	162	0
1188	163	0
1189	164	0
1190	165	0
1191	166	0
1192	166	0
1193	167	0
1194	168	0
1195	169	0
1196	170	0
1197	170	0
1198	171	0
1199	172	0
1200	173	0
1201	173	0
1202	174	0
1203	175	0
1204	176	0
1205	176	0
1206	177	0
1207	178	0
1208	178	0
1209	179	0
1210	180	0
1211	180	0
1212	181	0
1213	181	0
1214	182	0
1215	183	0
1216	183	0
1217	184	0
1218	184	0
1219	185	0
1220	185	0
1221	186	0
1222	186	0
1223	187	0
1224	188	0
1225	188	0
1226	188	0
1227	189	0
1228	189	0
1229	190	0
1230	190	0
1231	191	0
1232	191	0
1233	192	0
1234	192	0
1235	192	0
1236	193	0
1237	193	0
1238	194	0
1239	194	0
1240	194	0
1241	195	0
1242	195	0
1243	195	0
1244	196	0
1245	196	0
1246	196	0
1247	196	0
1248	197	0
1249	197	0
1250	197	0
1251	197	0
1252	198	0
1253	198	0
1254	198	0
1255	198	0
1256	198	0
1257	199	0
1258	199	0
1259	199	0
1260	199	0
1261	199	0
1262	199	0
1263	199	0
1264	200	0
1265	200	0
1266	200	0
1267	200	0
1268	200	0
1269	200	0
1270	200	0
1271	200	0
1272	200	0
1273	200	0
1274	200	0
1275	200	0
1276	200	0
1277	200	0
1278	200	0
1279	200	0
1280	200	0
1281	200	0
1282	200	0
1283	200	0
1284	200	0
1285	200	1
1286	200	1
1287	200	1
1288	200	1
1289	200	1
1290	200	1
1291	200	1
1292	200	1
1293	200	2
1294	200	2
1295	200	2
1296	200	2
1297	200	2
1298	200	3
1299	200	3
1300	200	3
1301	200	3
1302	200	4
1303	200	4
1304	200	4
1305	200	5
1306	200	5
1307	200	5
1308	200	5
1309	200	6
1310	200	6
1311	200	6
1312	200	7
1313	200	7
1314	200	8
1315	200	8
1316	200	8
1317	200	9
1318	200	9
1319	200	10
1320	200	10
1321	200	11
1322	200	11
1323	200	12
1324	200	12
1325	200	13
1326	200	13
1327	200	14
1328	200	14
1329	200	15
1330	200	15
1331	200	16
1332	200	16
1333	200	17
1334	200	17
1335	200	18
1336	200	19
1337	200	19
1338	200	20
1339	200	20
1340	200	21
1341	200	22
1342	200	22
1343	200	23
1344	200	24
1345	200	25
1346	200	25
1347	200	26
1348	200	27
1349	200	27
1350	200	28
1351	200	29
1352	200	30
1353	200	30
1354	200	31
1355	200	32
1356	200	33
1357	200	34
1358	200	34
1359	200	35
1360	200	36
1361	200	37
1362	200	38
1363	200	39
1364	200	40
1365	200	41
1366	200	41
1367	200	42
1368	200	43
1369	200	44
1370	200	45
1371	200	46
1372	200	47
1373	200	48
1374	200	49
1375	200	50
1376	200	51
1377	200	52
1378	200	53
1379	200	54
1380	200	55
1381	200	56
1382	200	57
1383	200	58
1384	200	59
1385	200	60
1386	200	60
1387	200	61
1388	200	62
1389	200	63
1390	200	64
1391	200	65
1392	200	66
1393	200	66
1394	200	67
1395	200	68
1396	200	69
1397	200	70
1398	200	70
1399	200	71
1400	200	72
1401	200	73
1402	200	73
1403	200	74
1404	200	75
1405	200	76
1406	200	76
1407	200	77
1408	200	78
1409	200	78
1410	200	79
1411	200	80
1412	200	80
1413	200	81
1414	200	81
1415	200	82
1416	200	83
1417	200	83
1418	200	84
1419	200	84
1420	200	85
1421	200	85
1422	200	86
1423	200	86
1424	200	87
1425	200	88
1426	200	88
1427	200	88
1428	200	89
1429	200	89
1430	200	90
1431	200	90
1432	200	91
1433	200	91
1434	200	92
1435	200	92
1436	200	92
1437	200	93
1438	200	93
1439	200	94
1440	200	94
1441	200	94
1442	200	95
1443	200	95
1444	200	95
1445	200	96
1446	200	96
1447	200	96
1448	200	96
1449	200	97
1450	200	97
1451	200	97
1452	200	97
1453	200	98
1454	200	98
1455	200	98
1456	200	98
1457	200	98
1458	200	99
1459	200	99
1460	200	99
1461	200	99
1462	200	99
1463	200	99
1464	200	99
1465	200	100
1466	200	100
1467	200	100
1468	200	100
1469	200	100
1470	200	100
1471	200	100
1472	200	100
1473	200	100
1474	200	100
1475	200	100
1476	200	100
1477	200	100
1478	200	100
1479	200	100
1480	200	100
1481	200	100
1482	200	100
1483	200	100
1484	200	100
1485	200	100
1486	200	100
1487	200	100
1488	200	100
1489	200	100
1490	200	100
1491	200	100
1492	200	100
1493	200	100
1494	200	100
1495	200	100
1496	200	100
1497	200	100
1498	200	100
1499	200	100
1500	200	100
1501	200	100
1502	200	100
1503	200	100
1504	200	100
1505	200	100
1506	200	100
1507	200	100
1508	200	100
1509	200	100
1510	200	100
1511	200	100
1512	200	100
1513	200	100
1514	200	100
1515	200	100
1516	200	100
1517	200	100
1518	200	100
1519	200	100
1520	200	100
1521	200	100
1522	200	100
1523	200	100
1524	200	100
1525	200	100
1526	200	100
1527	200	100
1528	200	100
1529	200	100
1530	200	100
1531	200	100
1532	200	100
1533	200	100
1534	200	100
1535	200	100
1536	200	100
1537	200	100
1538	200	100
1539	200	100
1540	200	100
1541	200	100
1542	200	100
1543	200	100
1544	200	100
1545	200	100
1546	200	100
1547	200	100
1548	200	100
1549	200	100
1550	200	100
1551	200	100
1552	200	100
1553	200	100
1554	200	100
1555	200	100
1556	200	100
1557	200	100
1558	200	100
1559	200	100
1560	200	100
1561	200	100
1562	200	100
1563	200	100
